,GDX,GDX,GDX,GDX,GDX,GDX,GDXJ,GDXJ,GDXJ,GDXJ,GDXJ,GDXJ,XLE,XLE,XLE,XLE,XLE,XLE,XLF,XLF,XLF,XLF,XLF,XLF,XLI,XLI,XLI,XLI,XLI,XLI,XLP,XLP,XLP,XLP,XLP,XLP,XLU,XLU,XLU,XLU,XLU,XLU,XLV,XLV,XLV,XLV,XLV,XLV
2018-09-10,0.4184595791264454,-122.11273467293233,-0.7143281650198929,-0.031646704133389214,-0.6826814608865037,27.172267054987458,0.6614239986638902,-121.91481949886123,-0.9611236060614665,-0.013193262391667293,-0.9479303436697992,29.54248960548163,0.8020252413955214,-113.28955996326313,-0.35698690564431956,-0.10256087183904539,-0.2544260338052742,38.19498076179286,0.24026493537867086,-35.371320969752205,0.11530618190382214,-0.028852303380896532,0.14415848528471867,52.527697786941275,0.6663113667658104,144.5174817882541,0.6012446100125004,0.02028326875715314,0.5809613412553473,63.02121553908124,0.43190630728810475,145.43120918003623,0.23335667890521705,-0.02063290810355517,0.2539895870087722,61.397221301403405,0.5330536558198989,110.97253776442399,0.3299836135557612,0.016051090977960092,0.31393252257780113,59.49651106724942,0.5995996251053359,59.6524499901499,0.9012034892333389,-0.1169051443103204,1.0181086335436593,66.65949845815146
2018-09-11,0.41202273125613953,-121.96823248749047,-0.7205044351226064,-0.030258379388882206,-0.6902460557337242,26.84830231408602,0.6579450280177982,-125.5592840274732,-0.9636952885984478,-0.012611955942918862,-0.9510833326555289,29.422987829243613,0.8244661097200925,-79.40383597346816,-0.35170392597386524,-0.07782231373487286,-0.2738816122389924,44.31393787681092,0.24216152939172766,-61.321936946766854,0.10490851322362005,-0.03139997764887889,0.13630849087249894,53.409663787105885,0.6672183624678095,94.40100338645597,0.6052983251943971,0.01946958715123981,0.5858287380431573,62.781442495485415,0.4215750393709116,85.91003723408221,0.22795267865300417,-0.020829526684614436,0.2487822053376186,57.36860494825606,0.5232406338430713,84.9606744752608,0.3225920207876456,0.006927598567875559,0.31566442221977004,57.54977049827185,0.5947199882584563,-10.683943350382622,0.8406699316787467,-0.1419509614919301,0.9826208931706768,65.21616294075694
2018-09-12,0.44191514965402506,-54.381975117773464,-0.6755324711111967,0.011770867698021936,-0.6873033388092187,37.6547587801859,0.7025832769409169,-38.820051888913504,-0.8844659588940154,0.05329389900921089,-0.9377598579032262,41.20555530117285,0.8297060654047048,-2.9293036695950363,-0.31903733448028504,-0.03612457779303413,-0.2829127566872509,47.402480916866935,0.24720866450219173,-118.7938732547926,0.07648375490751391,-0.047859788771988016,0.12434354367950193,45.51729364596569,0.6700541729109684,122.21913317277286,0.6193825071222108,0.026843015263242842,0.5925394918589679,64.52705566266248,0.44147679028154585,179.24920029768643,0.2662365682436132,0.013963490324795658,0.25227307791881753,65.13003985350531,0.5147564912263449,63.240270884267595,0.30961840692032894,-0.004836812239552901,0.31445521915988184,56.834730207262375,0.6021721249625607,64.17753399228751,0.8178658859068264,-0.13180400581108032,0.9496698917179067,69.32948617710255
2018-09-13,0.4434600280721965,-23.79528348497467,-0.6341402014525634,0.04253050988532414,-0.6766707113378876,37.4342151395431,0.709157317320097,-14.724964065925676,-0.8283504746403274,0.08752750661031905,-0.9158779812506465,39.58118574237413,0.8155052438977497,-35.957921627197194,-0.28787210111627815,-0.003967475543221799,-0.28390462557305635,47.64937294778785,0.24992380995235644,-151.72738057498034,0.05040654431663327,-0.05914959949029493,0.1095561438069282,44.4296622721979,0.672023290642305,182.2224369825732,0.6582333556512339,0.05255509103381273,0.6056782646174211,67.72037014257344,0.43751474929912215,143.05458406944135,0.2874669453892409,0.028155093976338696,0.2593118514129022,63.547585027012666,0.5219516293914934,71.84158082196946,0.32468273266156444,0.008182010801346062,0.3165007218602184,61.10339304407895,0.6357208044434716,242.8476454900339,0.8761830532132677,-0.05878947080371122,0.934972524016979,76.73593710999009
2018-09-14,0.43109868745052304,-33.30172157247609,-0.6029578622417127,0.058970279276939985,-0.6619281415186526,36.17894715123205,0.692011274961666,-47.429584489008214,-0.8009119197303427,0.09197284921624305,-0.8928847689465857,37.035580379855034,0.7971192831335466,15.184826258590233,-0.23501121093789124,0.03911473170813207,-0.2741259426460233,50.876911838775854,0.2471871201953834,-96.66121695032756,0.04407992027256924,-0.05238097882748717,0.09646089910005641,50.76500217781849,0.6698646312062664,173.21334886941423,0.7101085263995088,0.0835442094256702,0.6265643169738386,70.12367903047527,0.43383460526841733,93.10031230599519,0.2900839630922647,0.024617689343490012,0.2654662737487747,60.57658723301517,0.5317730981441383,34.17157518147082,0.31244412632406693,-0.00324527642892114,0.31568940275298807,56.82292106285831,0.6275946792719777,193.13663786878448,0.8888412049436312,-0.036905055258678265,0.9257462602023094,71.70931419620385
2018-09-17,0.43065681855068266,8.387352441542392,-0.5454635329453481,0.09317168685864363,-0.6386352198039917,42.58719599495662,0.697973091735746,13.107347140759284,-0.7160630814547524,0.1414573499934667,-0.8575204314482191,44.99160786444683,0.77946874156601,46.85427238404415,-0.18317502277506748,0.07276073589676468,-0.25593575867183216,51.860400034025055,0.2446461828300918,-93.30611489793665,0.029813746486887283,-0.0533177220905353,0.08313146857742258,47.282008152369656,0.6539084046619682,164.12028926452263,0.7448847581163136,0.09465635291398,0.6502284052023336,70.3067943403749,0.4272124449512379,101.87239090329135,0.3031507105753164,0.03014754946123338,0.273003161114083,63.05689853033165,0.5201674736462174,64.3662024803265,0.31191991901998506,-0.0030155869864024187,0.3149355060063875,58.75422468680388,0.6133914705092235,106.51961031601985,0.8633487627355976,-0.04991799797336949,0.9132667607089671,66.55890680390661
2018-09-18,0.4171405523361589,46.01356889953405,-0.4857276868115292,0.12232602639397006,-0.6080537132054993,44.527921522424805,0.6829936342226385,43.96623979891341,-0.6460082053125227,0.1692097809085571,-0.8152179862210798,44.48010140053344,0.7815661217296945,102.11236745850144,-0.1088592533636259,0.11766120424656501,-0.2265204576101909,55.755649347634225,0.2416296640863403,-66.95209892442843,0.028572146854816793,-0.043647457378084634,0.07221960423290143,51.46594031480851,0.6782910667537544,161.26849414982354,0.8170682242515994,0.13347185523941263,0.6835963690121868,74.36796119929367,0.4255521185010815,68.9228954984891,0.293462597179186,0.01636754885208236,0.27709504832710363,58.498724283575996,0.5106469553035844,51.961261430877805,0.3009415285531958,-0.011195181962553369,0.31213671051574915,57.22304553414762,0.6308277499760937,125.42280710414384,0.8736868884368647,-0.03166389781768186,0.9053507862545466,70.21744030895198
2018-09-19,0.42390395393344515,137.96438074389664,-0.4087388835416803,0.15945186373105513,-0.5681907472727354,49.83975348453209,0.6984891367251151,158.08611222262905,-0.5310635658181866,0.2273235363223145,-0.7583871021405011,51.33234995703759,0.7598270399356973,110.80490412655983,-0.03455397938904525,0.15357318257691652,-0.18812716196596177,57.494237323280885,0.2631444891496753,166.8788962507533,0.0625037759129512,-0.007772662655960189,0.07027643856891139,62.46513581206453,0.6697053901057867,148.25966130630442,0.8591163940097744,0.14041601999807007,0.7187003740117043,73.31797879512352,0.4182391103757056,55.760191949859276,0.27536634656599546,-0.0013829614088865516,0.276749307974882,56.58348727086654,0.5639834231081605,-148.01559360277264,0.20614393398131625,-0.08479422122754632,0.29093815520886257,42.985306840386315,0.610401996507299,108.87115576885499,0.862165244646917,-0.034548433286103686,0.8967136779330207,68.28092364544273
2018-09-20,0.42397622350292935,163.0524475793793,-0.32989524439883766,0.19063640229911827,-0.5205316466979559,52.589874340707176,0.6971495025173168,190.38568177333192,-0.4036428568235273,0.2837953962535791,-0.6874382530771064,54.89466035707737,0.7448402267533538,123.38888509786722,0.02534704836875079,0.17077936826777004,-0.14543231989901925,57.650128040555614,0.2666923723691855,261.6359888624444,0.10672439442794257,0.02915836468722495,0.07756602974071762,66.69815744962932,0.6796719674373192,123.00932714882958,0.891174228500617,0.1379790835911302,0.7531951449094868,73.99576906220089,0.43325045585906446,124.02382258158127,0.30746264410537094,0.024570668904391135,0.2828919752009798,65.07879003465646,0.5657782863584657,-186.64735162070522,0.13723878279489554,-0.12295949793117361,0.26019828072606915,44.37476431344686,0.6313807394513642,144.9521935847183,0.9109743670668848,0.011408551307091286,0.8995658157597936,73.74088782612614
2018-09-21,0.4233535400070055,122.13252449120931,-0.27591924908082177,0.19568991809370734,-0.4716091671745291,50.123634820378115,0.6931704499463888,128.1473282703514,-0.3358704653181057,0.28125423020720053,-0.6171246955253062,50.25667391004715,0.7410830893382082,124.2939084128437,0.10401683087208369,0.19955932061688236,-0.09554248974479866,61.42978490299061,0.267445962528079,176.44688270609018,0.1318973541266395,0.0434650595087375,0.088432294617902,63.24186937712712,0.6654371716675218,123.92807051895078,0.9444562305446738,0.15300886850814954,0.7914473620365242,76.7347793288803,0.41521881171686975,161.07474410151548,0.3354514724719593,0.04204759781678358,0.2934038746551757,65.99895507085324,0.5722590935818346,-121.51206887971108,0.0976127283204491,-0.13006844192449604,0.22768117024494514,47.232811081172784,0.6136850002028951,142.78580987309277,0.9483115833238855,0.03899661405127364,0.9093149692726119,74.40550784684251
