,GDXJ,GDXJ,GDXJ,GDXJ,GDXJ,GDXJ,GDXJ,XLV,XLV,XLV,XLV,XLV,XLV,XLV,XLP,XLP,XLP,XLP,XLP,XLP,XLP,XLI,XLI,XLI,XLI,XLI,XLI,XLI,XLU,XLU,XLU,XLU,XLU,XLU,XLU,GDX,GDX,GDX,GDX,GDX,GDX,GDX,XLE,XLE,XLE,XLE,XLE,XLE,XLE,XLF,XLF,XLF,XLF,XLF,XLF,XLF
,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-01,31.993800487917966,32.52017098442968,31.92680807840625,32.09907531738281,8094700,0.0,0,73.63010080620617,73.63010080620617,73.10666435285529,73.19849395751953,8678800,0.0,0,48.391071378409734,48.52213945006725,48.259999973467934,48.28621292114258,19015300,0.0,0,62.45994670850282,62.56956917923157,62.03971097429322,62.22241973876953,16893700,0.0,0,45.32008923473264,45.592179571169964,45.27757572783418,45.50715255737305,10823100,0.0,0,21.813368981649052,22.119924593282157,21.698409713678853,21.870847702026367,32116800,0.0,0,52.13857464307502,52.39668184934299,51.87263823063351,52.099464416503906,12668700,0.0,0,22.854711999694704,22.8818559841311,22.746137787677668,22.863759994506836,60987500,0.0,0
2017-08-02,31.955522826092224,32.27134736151254,31.71626314197855,31.802396774291992,8420200,0.0,0,73.18931416478405,73.18931416478405,72.77607741096736,73.033203125,7718500,0.0,0,48.19010832859269,48.3299163025912,48.032823941183736,48.25127410888672,17133700,0.0,0,62.22242415714428,62.51476238300069,62.12193223857866,62.49649429321289,17642900,0.0,0,45.413612861235265,45.71121060044456,45.1415225729376,45.70270919799805,8015900,0.0,0,21.842104378847985,22.01454234312139,21.775045576567287,21.813365936279297,27185500,0.0,0,51.83352963280173,52.115106564289874,51.372059975152396,51.903926849365234,15118500,0.0,0,22.890907752525894,22.918051743483364,22.782335240153955,22.89995574951172,43341500,0.0,0
2017-08-03,31.811965080687155,31.955518682051277,31.60141541771135,31.677976608276367,5596400,0.0,0,73.06992109466167,73.29949857793083,72.83115855034009,73.15257263183594,8003600,0.0,0,48.242514305300894,48.49591719513744,48.146395737895055,48.20756149291992,17803400,0.0,0,62.377736475814814,62.80710983276367,62.377736475814814,62.80710983276367,13298800,0.0,0,45.76222807026932,45.93228530883789,45.55816197884467,45.93228530883789,10464700,0.0,0,21.784625905964784,21.98580414223367,21.72714719298025,21.746307373046875,24214900,0.0,0,51.817885796604756,51.90392351833689,50.94969130813141,51.176517486572266,15327800,0.0,0,22.863763387757228,22.899953646648264,22.78233314809139,22.818523406982422,40816800,0.0,0
2017-08-04,31.36215939485145,31.448293025965075,30.759223977056067,30.998483657836914,17166700,0.0,0,73.49234041286043,73.49234041286043,72.89543757470709,72.98727416992188,3930100,0.0,0,48.181362703018664,48.338647071649916,48.00660192306343,48.076507568359375,17063700,0.0,0,62.7796957289387,62.9532739484869,62.67006627924091,62.92586135864258,12746000,0.0,0,45.694216847912266,45.83026201901264,45.48164606534462,45.72822570800781,17465400,0.0,0,21.554708775547105,21.631347666993772,21.257733299593184,21.38227081298828,50891100,0.0,0,51.19997845766604,51.48155535581053,51.08265375554213,51.34076690673828,9371000,0.0,0,23.026621880326793,23.062812136095292,22.927095656938263,22.972333908081055,50792900,0.0,0
2017-08-07,30.81664560814434,31.065474053596517,30.720939551575995,30.835786819458008,6834800,0.0,0,72.91383217618603,73.15259479283888,72.84955074164307,73.1434097290039,4583300,0.0,0,48.08523952079175,48.4697138666773,48.08523952079175,48.43476104736328,16854000,0.0,0,62.88018764868838,63.00808518838921,62.7796957289387,62.92586135864258,7753100,0.0,0,45.7792329464057,45.889770635181,45.66019385552705,45.872764587402344,5161400,0.0,0,21.296051445301526,21.47806949439046,21.2481528242222,21.26731300354004,32328000,0.0,0,51.12176338991255,51.215624344007075,50.79325900165497,50.94968795776367,11437300,0.0,0,22.972336041600315,22.981384037814923,22.89995379761227,22.936145782470703,39486800,0.0,0
2017-08-08,30.969770676455397,31.046331868495923,30.433827728921116,30.85492706298828,10454700,0.0,0,73.05155171007392,73.18011452918064,72.65667819248954,72.80360412597656,4423300,0.0,0,48.31243988918076,48.45224786317927,48.22505782212855,48.25127410888672,9813200,0.0,0,62.834527444439885,63.099460140122055,62.64268107237254,62.73403549194336,9136500,0.0,0,45.830256150481745,46.05982971191406,45.77073659847006,46.05982971191406,7568700,0.0,0,21.4684900343634,21.48765021424317,21.10445575272433,21.31521224975586,34662200,0.0,0,50.801076144042916,51.27819221656678,50.68375741094865,50.83236312866211,10429100,0.0,0,22.89995453490705,23.1532932598862,22.863764274612244,22.872812271118164,52736500,0.0,0
2017-08-09,31.419579907541078,31.553564731322147,31.084614197275766,31.41000747680664,15019400,0.0,0,72.62913592564115,72.95972809245366,72.5005730836751,72.88626861572266,4886500,0.0,0,48.216311466223274,48.36485595004391,48.16388223666545,48.32990646362305,7251800,0.0,0,62.60611622176866,62.83450567652187,62.57871060238116,62.752288818359375,8088200,0.0,0,46.13635060377062,46.25539293921392,45.78773473033093,45.821746826171875,8852200,0.0,0,21.640926883820324,21.75588430274523,21.506809286002856,21.6505069732666,46821200,0.0,0,50.91059163376597,51.19999184569445,50.691588648472546,50.879310607910156,10437900,0.0,0,22.68280779595158,22.89090653840113,22.68280779595158,22.872812271118164,46567000,0.0,0
2017-08-10,31.831101931822662,31.945949191333142,31.630124703898062,31.89809799194336,18296600,0.0,0,72.66584409190976,72.73012549071088,71.96793376382539,71.97711181640625,7054700,0.0,0,48.20757561855233,48.35612344805664,48.11146035626676,48.128936767578125,6662800,0.0,0,62.46907145310568,62.633512113785066,61.920938240805036,61.957481384277344,10779700,0.0,0,45.75372641352256,46.051324146683655,45.65169012480559,45.9662971496582,9614800,0.0,0,22.024123041239218,22.110342025756832,21.918743876336496,22.110342025756836,65055700,0.0,0,50.96533114286689,51.05136288600391,50.253565713553456,50.339603424072266,15262100,0.0,0,22.728044875841405,22.78233112221506,22.46565818786621,22.46565818786621,71130300,0.0,0
2017-08-11,31.888527882530365,32.19477996189003,31.620558225793847,32.185211181640625,13110400,0.0,0,72.01387261153108,72.53730906103533,72.01387261153108,72.17916870117188,8318600,0.0,0,48.041551671074394,48.36485692666519,48.041551671074394,48.163883209228516,4928400,0.0,0,61.984896283766844,62.286372035150684,61.920947515584785,61.99403381347656,10501200,0.0,0,45.86426022950264,45.957791871086144,45.53265040466801,45.69420623779297,9336300,0.0,0,22.129501965762156,22.225301039431713,21.98580426886549,22.177400588989258,34549400,0.0,0,50.18318301775137,50.464753975004,49.964177085428595,50.011104583740234,15990900,0.0,0,22.465661345962868,22.58328185059499,22.32089685146384,22.37518310546875,50477800,0.0,0
2017-08-14,31.811968553188215,31.984232163466437,31.572708873985217,31.630128860473633,10704900,0.0,0,72.49138891267349,72.78524781325633,72.49138891267349,72.66586303710938,3955800,0.0,0,48.268738907206995,48.51340196950893,48.268738907206995,48.39980697631836,10657800,0.0,0,62.405127453208685,62.71574071146311,62.34117868972872,62.64265441894531,6680900,0.0,0,45.70270994544877,45.983304884354055,45.694208542863215,45.957794189453125,11827800,0.0,0,21.937906513669162,21.995385234046473,21.765468525321648,21.870847702026367,39972900,0.0,0,50.10495445149786,50.3239573646702,49.79991382709613,49.86248779296875,11406700,0.0,0,22.55613752533487,22.74614025985454,22.54708952953935,22.68280601501465,49472900,0.0,0
