,GDX,GDX,GDX,GDX,GDX,GDX,GDX,GDX,GDX,GDX,GDX,GDXJ,GDXJ,GDXJ,GDXJ,GDXJ,GDXJ,GDXJ,GDXJ,GDXJ,GDXJ,GDXJ,XLE,XLE,XLE,XLE,XLE,XLE,XLE,XLE,XLE,XLE,XLE,XLF,XLF,XLF,XLF,XLF,XLF,XLF,XLF,XLF,XLF,XLF,XLI,XLI,XLI,XLI,XLI,XLI,XLI,XLI,XLI,XLI,XLI,XLP,XLP,XLP,XLP,XLP,XLP,XLP,XLP,XLP,XLP,XLP,XLU,XLU,XLU,XLU,XLU,XLU,XLU,XLU,XLU,XLU,XLU,XLV,XLV,XLV,XLV,XLV,XLV,XLV,XLV,XLV,XLV,XLV
,BB_LOWER,BB_MIDDLE,BB_UPPER,SIGNAL,close,dividends,high,low,open,stock splits,volume,BB_LOWER,BB_MIDDLE,BB_UPPER,SIGNAL,close,dividends,high,low,open,stock splits,volume,BB_LOWER,BB_MIDDLE,BB_UPPER,SIGNAL,close,dividends,high,low,open,stock splits,volume,BB_LOWER,BB_MIDDLE,BB_UPPER,SIGNAL,close,dividends,high,low,open,stock splits,volume,BB_LOWER,BB_MIDDLE,BB_UPPER,SIGNAL,close,dividends,high,low,open,stock splits,volume,BB_LOWER,BB_MIDDLE,BB_UPPER,SIGNAL,close,dividends,high,low,open,stock splits,volume,BB_LOWER,BB_MIDDLE,BB_UPPER,SIGNAL,close,dividends,high,low,open,stock splits,volume,BB_LOWER,BB_MIDDLE,BB_UPPER,SIGNAL,close,dividends,high,low,open,stock splits,volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-01,22.234253954084064,22.96473455429077,23.69521515449748,0.0,22.88747787475586,0.0,22.993705419067517,22.64604879102197,22.76193371971791,0,33277700,31.520731396216448,32.87811794281006,34.23550448940367,0.0,32.196468353271484,0.0,32.340072171521186,31.736929561111022,31.937977097914413,0,9900800,59.150318350153924,60.87187023162842,62.59342211310292,0.0,60.32462692260742,0.0,60.36450995741781,59.45509399107614,59.7901406973651,0,18011600,25.72284241408122,26.80399646759033,27.88515052109944,0.0,27.40140724182129,0.0,27.428789278987733,27.081936794079688,27.091064720126464,0,60824200,71.52921661307018,73.17269706726074,74.81617752145131,0.0,73.4393539428711,0.0,74.06680444407547,72.99645184778674,73.0979517112023,0,14169300,49.753365371069584,51.01438179016113,52.27539820925268,0.0,50.99666976928711,0.0,51.288992063724585,50.87265547921156,51.02324329455016,0,14094500,42.9306350654382,43.804582023620604,44.678528981803005,0.0,43.445274353027344,0.0,44.25814252310036,43.31555983814955,44.08519093618902,0,28519600,77.7100887308077,81.23959541320801,84.76910209560832,0.0,81.55328369140625,0.0,81.9234350466048,81.00731591402703,81.21089951238874,0,12848700
2018-02-02,22.10831670707884,22.92562313079834,23.74292955451784,0.0,22.124561309814453,0.0,22.588104713202565,22.0086763799463,22.578447328720596,0,75765500,31.170725612917764,32.75892505645752,34.34712449999728,1.0,30.913589477539062,0.0,31.650767469918023,30.750834092475984,31.602895875900145,0,25322200,58.628542346455305,60.77055778503418,62.91257322361305,1.0,57.80378341674805,0.0,59.35936779007899,57.484688718150025,59.215775480021136,0,31005400,25.860353318162534,26.851004219055177,27.84165511994782,0.0,26.79897689819336,0.0,27.41966191489411,26.780721046884796,27.34663850965985,0,73086000,71.74643737627551,73.21421852111817,74.68199966596083,0.0,71.96299743652344,0.0,73.11639850409087,71.94454611695498,72.99644732739237,0,17929500,49.71794506046257,51.00508060455322,52.292216148643874,0.0,50.02227020263672,0.0,50.8815135405188,49.98683658192471,50.74864253155281,0,15569100,42.86613429949678,43.74102230072022,44.61591030194366,0.0,43.13396835327149,0.0,43.549050242226,43.08208188011056,43.229091904677695,0,21806400,78.07350539868166,81.34879074096679,84.62407608325192,0.0,80.40583801269531,0.0,81.59957268157227,80.38733361800675,80.88703699521464,0,10539200
2018-02-05,21.953966741506058,22.879268646240234,23.80457055097441,1.0,21.931415557861328,0.0,22.230788927092394,21.70930125833449,22.211474159666334,0,53158400,30.901055282754175,32.65840091705322,34.41574655135227,0.0,30.99975204467773,0.0,31.1625037714077,30.607227266536785,31.0093241718602,0,11099900,57.383645587650975,60.5491865158081,63.71472744396523,1.0,55.37867736816406,0.0,57.755926702830514,54.469261348797374,57.029986043985225,0,34767600,25.72967357330961,26.826815700531007,27.923957827752403,1.0,25.44807243347168,0.0,26.662058639131693,25.19249748973719,26.223928671895088,0,147871500,70.69238780221833,73.06796684265137,75.44354588308441,1.0,68.69656372070312,0.0,72.13831555134675,68.23520330071237,71.20636553182105,0,30309100,49.13104846443386,50.893910026550294,52.65677158866673,1.0,48.206329345703125,0.0,50.11084395683053,48.17975582340596,49.809664980632135,0,39487500,42.64804861319481,43.642872428894044,44.63769624459328,1.0,42.42485809326172,0.0,43.52309673351447,42.34703005422722,43.0647745930772,0,33472300,77.56755000828917,81.246537399292,84.92552479029482,1.0,76.84314727783203,0.0,80.49837600969981,76.22314767035955,80.0079283482648,0,34979800
2018-02-06,21.678935845622444,22.816014289855957,23.95309273408947,1.0,21.35198783874512,0.0,21.74793137172413,21.226443689093635,21.71895921981433,0,68463900,30.475099102016898,32.541601467132566,34.60810383224823,1.0,30.166837692260746,0.0,30.836998013047445,30.138115831323976,30.59765465004256,0,20453500,56.55290841324347,60.331803512573245,64.11069861190302,1.0,55.81741714477539,0.0,56.21628391747069,54.16610894926583,54.42936247993848,0,32815200,25.733661553477045,26.827728462219238,27.92179537096143,0.0,25.913589477539062,0.0,25.977483221611813,24.800008567048614,24.86390231112137,0,159006400,70.27112851689155,72.96969604492188,75.6682635729522,1.0,69.95146179199219,0.0,70.15446149493127,67.02643853731823,67.4047574454867,0,31980600,48.80779338623637,50.803113555908205,52.79843372558004,1.0,48.73782730102539,0.0,48.83526806267055,47.16106844279885,47.41795372997554,0,38881700,42.34613715580287,43.49240550994873,44.63867386409459,1.0,41.79359436035156,0.0,42.14814363950216,40.96342737850616,41.92330558026876,0,41671600,77.37356361494139,81.20119361877441,85.02882362260743,0.0,77.69447326660156,0.0,78.02760878472822,75.32551585774529,75.36253169976492,0,33313400
2018-02-07,21.392908920902304,22.75275993347168,24.112610946041055,1.0,21.05261611938477,0.0,21.516161376656207,20.985016268229582,21.236102745347257,0,51539100,30.096585392544316,32.44490671157837,34.793228030612426,1.0,29.917919158935547,0.0,30.57850732525741,29.77431351218163,29.965787099171894,0,14649600,55.61078171929173,60.07533187866211,64.53988203803249,1.0,54.88408279418945,0.0,56.69493567462992,54.87610375278478,55.99293218665163,0,24603700,25.70139382109742,26.819513416290285,27.93763301148315,0.0,25.93184280395508,0.0,26.29695112092376,25.75841570052979,25.86794906610729,0,102699400,69.8834839882422,72.85481719970703,75.82615041117185,0.0,70.08065795898438,0.0,71.18792739589937,69.65620713876456,69.8961165727332,0,22666800,48.478073092258676,50.7052303314209,52.932387570583124,0.0,48.52521896362305,0.0,49.42875577740414,48.47207192578221,48.63151979757506,0,17526900,42.01001938796693,43.35404472351074,44.69807005905455,1.0,41.59469985961914,0.0,42.26056137621941,41.57740766849787,41.76765145982838,0,27880200,77.0252654944976,81.10495414733887,85.18464280018014,0.0,77.60194396972656,0.0,78.69388669450646,77.20403245832243,77.47239204136714,0,17338000
2018-02-08,21.10602270728424,22.676951217651368,24.247879728018496,1.0,20.936731338500977,0.0,21.26507505388748,20.907759184099408,21.052616272191617,0,51192400,29.75233010459644,32.332415390014646,34.91250067543285,0.0,29.994508743286133,0.0,30.47319544638744,29.75516539173548,29.93706685020653,0,11806700,54.36701917680887,59.73948650360107,65.11195383039328,1.0,53.22480773925781,0.0,55.16330139457846,53.20087669562359,54.93993687235662,0,27771100,25.32937827122885,26.743296813964843,28.157215356700835,1.0,24.79087448120117,0.0,26.0231163882194,24.77261863286644,25.97747676738256,0,135270500,68.79293561012709,72.60522155761718,76.41750750510728,1.0,67.37709045410156,0.0,70.2744411343917,67.34940994795092,70.16371206998595,0,27282100,47.93678999941916,50.56748523712158,53.198180474824,1.0,47.47996139526367,0.0,48.73782783712746,47.462247964893216,48.64038707441048,0,32928400,41.58337720571557,43.21654872894287,44.849720252170165,1.0,41.12772750854492,0.0,42.03571912458928,41.08448714210444,41.47362734863111,0,26041900,76.03010140487831,80.88101272583008,85.73192404678184,1.0,74.90910339355469,0.0,77.83329178111339,74.84432742598476,77.583436577593,0,20252500
2018-02-09,20.84998819739401,22.59486541748047,24.339742637566932,0.0,20.936731338500977,0.0,20.936731338500973,20.125529434835236,20.907759184099408,0,101763800,29.28191956134425,32.173012828826906,35.064106096309565,0.0,29.3243465423584,0.0,30.01365656146749,28.60631648981633,30.004082608308213,0,25700600,53.30624551407405,59.34022064208985,65.37419577010564,1.0,53.184906005859375,0.0,53.91084661728148,51.4139361618706,53.85500549995865,0,35174100,25.133928786810525,26.684422874450682,28.23491696209084,0.0,25.26551628112793,0.0,25.45719746715645,24.425766402154945,25.16511085550907,0,149504900,68.07757954265179,72.34593772888184,76.61429591511188,0.0,68.10604095458984,0.0,68.6781305609762,65.96532832138725,68.1614090066938,0,40362500,47.504009706472445,50.43815574645996,53.37230178644748,0.0,47.57740020751953,0.0,47.92286953089095,46.647289710949785,47.84314558094864,0,34912000,41.43111157653263,43.13050556182861,44.8298995471246,0.0,41.99248504638672,0.0,42.31244332840802,41.11908104302925,41.24014616061693,0,36422500,75.4070973308685,80.69316253662109,85.97922774237368,0.0,75.97330474853516,0.0,76.62107164367009,73.6228508240111,75.59390457657348,0,35535700
2018-02-12,20.67550686777628,22.49636240005493,24.31721793233358,0.0,21.21678924560547,0.0,21.390618497240347,20.69530333265874,20.83050304306013,0,70844400,29.083543218481182,32.01743974685669,34.951336275232194,0.0,30.33916473388672,0.0,30.70296583653569,29.36264338976513,29.554118807608745,0,26193700,52.61209647047376,58.95491523742676,65.29773400437976,0.0,54.05442810058594,0.0,54.65272827469061,53.61567220508621,53.87094670258857,0,24956900,25.013218039040183,26.631482124328613,28.249746209617044,0.0,25.62150001525879,0.0,25.87707670479054,25.2929016631428,25.52109457634029,0,83571800,67.69888550823296,72.10741310119629,76.51594069415961,0.0,69.20405578613281,0.0,69.70232583256903,68.19829355447862,68.65965392638618,0,20776900,47.221354068526836,50.33230037689209,53.44324668525735,0.0,48.06460571289063,0.0,48.29492087228987,47.73685316358444,47.85201074328406,0,21013600,41.34484978466816,43.07299938201904,44.80114897936992,0.0,42.31245040893555,0.0,42.545934588544405,41.698475324840544,42.07896622932669,0,26504400,74.94301155569931,80.51040115356446,86.0777907514296,0.0,76.68582916259766,0.0,77.27806860065863,75.77895855178811,76.46373407828655,0,13389200
2018-02-13,20.5487903151768,22.38192491531372,24.215059515450644,0.0,21.245759963989254,0.0,21.33267458392584,21.081588108771037,21.23610257933433,0,21692900,29.006561184514172,31.84511241912842,34.68366365374267,0.0,30.60722541809082,0.0,30.750831055738296,30.19555641044665,30.444471875145076,0,7861100,51.95283336605036,58.597530937194826,65.2422285083393,0.0,53.8310775756836,0.0,54.06241501352678,53.4561417293039,53.77523645513081,0,12285000,24.922392566633942,26.58766899108887,28.252945415543795,0.0,25.73103141784668,0.0,25.785797225365997,25.402433090783557,25.475454747800512,0,43365500,67.38243129491096,71.90995216369629,76.43747303248162,0.0,69.36094665527344,0.0,69.55471725059829,68.73349599621046,68.81654455980892,0,12974600,46.99042777529794,50.22600212097168,53.46157646664542,0.0,48.28605651855469,0.0,48.41007418221228,47.87858004680151,47.88744014091639,0,11994500,41.29001169354179,43.02976207733154,44.76951246112129,0.0,42.50270080566406,0.0,42.66700303422548,41.8541346893952,42.29515819699577,0,25067200,74.50821289261172,80.31051864624024,86.11282439986876,0.0,76.74132537841797,0.0,76.9171488334402,75.76967910388818,76.2416221852354,0,8415200
2018-02-14,20.534588076289154,22.337018966674805,24.139449857060455,0.0,22.221132278442383,0.0,22.356331970981905,21.187816132415676,21.25541597868543,0,95516900,29.03008626806153,31.773788070678712,34.517489873295894,0.0,32.024139404296875,0.0,32.18689112138537,30.26257228781158,30.54020961077727,0,25607100,51.5330532051659,58.25251083374023,64.97196846231456,0.0,54.61284637451172,0.0,54.772396760412185,53.17692941875695,53.30456364125242,0,19756900,24.899078573354416,26.5643931388855,28.229707704416583,0.0,26.34259033203125,0.0,26.351718257432825,25.62149989407048,25.71277740711249,0,57379700,67.23220403828549,71.73601913452148,76.23983423075748,0.0,70.23751831054688,0.0,70.3205598134685,68.94570762661822,69.01952698908315,0,13482800,46.76514883811834,50.089585876464845,53.41402291481135,0.0,48.25947570800781,0.0,48.41892358664317,47.78113207210176,48.02916398283192,0,20370500,41.180570565215916,42.949339866638184,44.71810916806045,0.0,42.02708053588867,0.0,42.42487023747582,41.906015395796885,42.13949957973576,0,20341100,74.22622825755305,80.11526565551758,86.0043030534821,0.0,77.61119842529297,0.0,77.74999901765501,76.17686445044774,76.25089613974114,0,10110800
2018-02-15,20.51659203868756,22.307081699371338,24.097571360055117,0.0,22.201818466186523,0.0,22.308047853159515,21.854159993880543,22.27907569981477,0,36155700,29.031709369246368,31.73884391784668,34.445978466446995,0.0,32.119876861572266,0.0,32.25390855332967,31.411422590257462,32.119876861572266,0,7469600,51.13957911413013,57.92583866119385,64.71209820825757,0.0,54.47722625732422,0.0,54.76441082958914,53.5997205470588,54.72452171657629,0,16469400,24.88740630102979,26.550245380401613,28.213084459773434,0.0,26.48863410949707,0.0,26.598165734241604,26.196547455546597,26.56165577298469,0,66976000,67.18746958030268,71.63498115539551,76.08249273048834,0.0,71.29863739013672,0.0,71.29863739013672,70.19137517971876,70.79114514361243,0,10800400,46.66563244941518,50.00056114196777,53.33548983452037,0.0,49.05672454833984,0.0,49.05672454833984,48.232911476455534,48.43664972080577,0,14788900,41.17062740175131,42.929450035095215,44.68827266843912,0.0,42.96100997924805,0.0,42.9783054675793,42.07031377223984,42.13084633201067,0,16504100,74.06939884791143,79.96211662292481,85.85483439793819,0.0,78.47180938720703,0.0,78.49956950992066,77.35209933071242,78.13867379454032,0,9519100
2018-02-16,20.46267463870295,22.25203580856323,24.041396978423514,0.0,21.73827362060547,0.0,22.11490237928354,21.458215016080405,22.02798776697973,0,49081700,28.986440132195877,31.648371982574464,34.310303832953046,0.0,31.124208450317383,0.0,31.93797805309545,30.760409178199453,31.727354730855748,0,15423800,50.785914488023785,57.596374893188475,64.40683529835317,0.0,54.34162521362305,0.0,54.85217432646741,54.01455145489983,54.24589497263017,0,13791100,24.87234757201002,26.524687576293946,28.17702758057787,0.0,26.45212173461914,0.0,26.680314644836987,26.324334262008744,26.360844222337253,0,47508200,67.16167830091068,71.52425384521484,75.88682938951901,0.0,71.31709289550781,0.0,72.03681400745727,71.07718351159093,71.13254450795591,0,11161700,46.60757333056435,49.89293365478515,53.17829397900596,0.0,49.2515983581543,0.0,49.464196678253735,48.808688288821486,49.0744370337297,0,11591600,41.17174111811151,42.93507118225098,44.698401246390446,0.0,43.34151077270508,0.0,43.44528372650757,42.82265919880405,42.98696142749122,0,20066500,73.98141479236742,79.8219223022461,85.66242981212477,0.0,79.0362777709961,0.0,79.59150132830226,78.08313564322735,78.08313564322735,0,9323000
2018-02-20,20.334744976226716,22.163190174102784,23.99163537197885,0.0,21.12021827697754,0.0,21.545132162714264,21.0912461221491,21.45821754018679,0,47894500,28.86125746140486,31.509074211120605,34.15689096083635,0.0,30.25300025939941,0.0,30.95188423968589,30.12854069294578,30.722113013316857,0,17353400,50.56030814300861,57.186340141296384,63.812372139584156,0.0,54.04645538330078,0.0,54.85216808282578,53.79915989666655,54.45330125342873,0,17808100,24.85867266551166,26.484069347381592,28.109466029251525,0.0,26.36997413635254,0.0,26.66206080490328,26.28782454320091,26.397357914394373,0,58236100,67.09830369230181,71.3775405883789,75.656777484456,0.0,70.59737396240234,0.0,71.30786591695181,70.34823539146844,70.98491502852023,0,11838900,46.46120420354264,49.710011863708495,52.95881952387435,0.0,48.13546752929688,0.0,48.720108698513606,48.08231710331872,48.720108698513606,0,16069800,41.15273581655333,42.90956115722656,44.66638649789979,0.0,42.779415130615234,0.0,43.35015308820334,42.571872555684415,43.19449698169956,0,16773300,73.85146692532635,79.61140022277831,85.37133352023028,0.0,78.16642761230469,0.0,78.91597910531975,77.94433958845782,78.65687523415657,0,8872100
2018-02-21,20.23567786234541,22.051650047302246,23.867622232259084,0.0,21.04296112060547,0.0,21.68998933665049,21.033303735625385,21.303703147236355,0,40097800,28.80918058629022,31.342491245269777,33.87580190424933,0.0,30.20512962341309,0.0,31.344406291053435,30.19555749646444,30.62637442490169,0,10937700,50.29818264396357,56.73562049865723,63.17305835335088,0.0,53.13705062866211,0.0,54.38949249184225,53.13705062866211,53.88692237258021,0,12545400,24.852885310946675,26.443907737731934,28.034930164517192,0.0,26.4064884185791,0.0,26.835490537276453,26.351722598122297,26.37910463786368,0,44578800,67.06089988823493,71.22990531921387,75.39891075019281,0.0,70.61585235595703,0.0,71.9076634447653,70.59740102945872,70.67121337525604,0,8650500,46.253973064660215,49.50671653747558,52.75946001029095,0.0,47.55967712402344,0.0,48.34805980461027,47.541960317580845,48.20632535306947,0,15207400,41.093440195819305,42.835191917419436,44.57694363901957,0.0,42.217323303222656,0.0,43.090727379190064,42.20867720786634,42.80535675077181,0,22461400,73.70278808127675,79.4045783996582,85.10636871803966,0.0,77.84254455566406,0.0,79.20283982304181,77.83328882920483,78.15716865477096,0,9417400
2018-02-22,20.21982061125752,21.91306972503662,23.60631883881572,0.0,20.985015869140625,0.0,21.284389264217,20.97535848459386,21.187817260707128,0,27068100,28.93530190228748,31.14144277572632,33.34758364916515,0.0,30.195556640625,0.0,30.59765169868518,30.16683478245866,30.425326027821438,0,7145300,50.23402621256059,56.32239418029785,62.410762148035104,0.0,53.71937942504883,0.0,54.50914009645294,53.38433276299988,53.51994601865428,0,15330300,24.850657535777778,26.383664989471434,27.91667244316509,0.0,26.18742179870605,0.0,26.616423891240192,26.123528055240747,26.47038055161266,0,47602700,67.07269332888575,71.10902824401856,75.14536315915137,0.0,71.08643341064453,0.0,71.73233535583576,70.86498232083657,70.9295725153557,0,10545200,46.12769567752417,49.30430660247803,52.480917527431885,0.0,47.68369674682617,0.0,48.03802275296809,47.5951127109391,47.65711984649232,0,10239200,41.0577383771317,42.785036277771,44.5123341784103,0.0,42.43352127075195,0.0,42.75347964947482,42.20003705964779,42.3556932003839,0,20128900,73.58602225474816,79.17971305847168,84.7734038621952,0.0,77.72225189208984,0.0,78.64762698280188,77.5371796979681,78.09240334038499,0,6316100
2018-02-23,20.21682126836593,21.808772468566893,23.400723668767856,0.0,21.21678924560547,0.0,21.23610401622221,20.92707505418594,21.004332294695008,0,24782000,28.98002993777786,31.016505336761476,33.052980735745095,0.0,30.549785614013672,0.0,30.693393087510643,30.138114752218105,30.233852459201124,0,6989400,50.362461293649744,55.99173355102539,61.62100580840104,0.0,54.88408279418945,0.0,54.92396582876218,53.88691563649143,53.98263978844623,0,15684800,24.87265554656416,26.34578495025635,27.818914353948536,0.0,26.579910278320312,0.0,26.57991027832031,26.26043986387206,26.269567788967574,0,41187300,67.12792889780569,71.01398849487305,74.9000480919404,0.0,71.67695617675781,0.0,71.71386585567156,71.02182521559207,71.41859546416303,0,6603300,46.11947516351929,49.12359886169433,52.127722559869376,0.0,48.14432144165039,0.0,48.15318153503222,47.612830729349085,47.78113533311287,0,10321100,41.100387260913266,42.756499671936034,44.4126120829588,0.0,43.5404052734375,0.0,43.59229175187297,42.50270209495165,42.55458527460917,0,20642400,73.65817604059377,78.9816822052002,84.30518836980663,0.0,78.9622573852539,0.0,78.99001750808588,77.84255438403729,78.1849386457005,0,5498500
2018-02-26,20.31175955614158,21.70399236679077,23.096225177439962,0.0,21.41958999633789,0.0,21.487189849465647,21.25541813504568,21.32301798817344,0,30234300,29.159149358996373,30.905449867248535,32.6517503755007,0.0,31.08591651916504,0.0,31.124208680873355,30.731685719667038,30.89444110226419,0,9816300,50.70591761776902,55.66067314147949,60.61542866518997,0.0,55.21114349365234,0.0,55.32282571433073,54.89204882618925,55.163281423711474,0,12156400,24.916726472776286,26.317945098876955,27.719163724977623,0.0,26.98152732849121,0.0,26.981527328491207,26.598163196514484,26.77159028361609,0,55124200,67.28089853968315,70.92586898803711,74.57083943639107,0.0,72.6642837524414,0.0,72.78423495637031,71.76001401267546,72.01838182389648,0,8623300,46.23857822147699,48.94554901123047,51.652519800983946,0.0,48.44550323486328,0.0,48.48093685218341,48.09117719906915,48.22404819531605,0,10100400,41.1575459810492,42.72018032073974,44.28281466043028,0.0,43.41069030761719,0.0,43.79118122055641,43.32421285096441,43.713353158957744,0,13604900,74.08102332963139,78.7443229675293,83.4076226054272,0.0,79.96165466308594,0.0,80.05419074821069,79.1010556573294,79.1010556573294,0,6266100
2018-02-27,20.255373143519364,21.598246383666993,22.94111962381462,0.0,20.75324440002441,0.0,21.216787811752056,20.618044698759963,21.216787811752056,0,69407300,29.130117784691905,30.80731906890869,32.484520353125475,0.0,30.176410675048828,0.0,30.846572800319528,29.97536130704966,30.78912908029412,0,23688700,50.99022472000975,55.34038314819336,59.69054157637697,0.0,54.4931869506836,0.0,55.76158669505891,54.48521399578745,55.32283072676632,0,13465700,24.961828995175097,26.282803344726563,27.60377769427803,0.0,26.725954055786133,0.0,27.17321194728689,26.70769820528233,26.99978484944824,0,72752100,67.41530896215366,70.81698608398438,74.21866320581509,0.0,71.75077056884766,0.0,73.15330307149611,71.7415413898076,72.69194267670635,0,11019300,46.338664435667155,48.74579639434815,51.15292835302914,0.0,47.80771255493164,0.0,48.587231820986375,47.79885246149036,48.4720776393342,0,9832600,41.16464364211032,42.67737503051758,44.19010641892484,0.0,42.71888732910156,0.0,43.704707247672296,42.7015918376978,43.44528147417121,0,18201200,74.61476337896472,78.47688903808594,82.33901469720716,0.0,79.1288070678711,0.0,80.22999836174367,79.1288070678711,79.96164586243226,0,7460700
2018-02-28,20.179742622527094,21.49684610366821,22.81394958480933,0.0,20.618043899536133,0.0,20.878787749259804,20.618043899536133,20.80153051696661,0,33039000,29.068744866922586,30.72402744293213,32.37931001894167,0.0,30.042377471923828,0.0,30.45404833956632,30.03280534452997,30.25300079548691,0,5441300,51.06387600670957,55.01889591217041,58.973915817631244,0.0,53.24074935913086,0.0,54.97980919679531,53.21681832016253,54.7803757570917,0,17622000,24.975567366742276,26.246749019622804,27.517930672503333,0.0,26.35171890258789,0.0,26.96327599167592,26.35171890258789,26.862870550774154,0,65254700,67.48844606280277,70.68596076965332,73.88347547650388,0.0,70.72657012939453,0.0,72.22137372997051,70.72657012939453,72.11988089074634,0,16203900,46.40231703397377,48.538514137268066,50.67471124056236,0.0,47.3116455078125,0.0,48.11774156315655,47.3116455078125,48.09116804479265,0,13726400,41.16831275674172,42.615976905822755,44.06364105490379,0.0,42.42485809326172,0.0,42.9869465540427,42.424858093261726,42.87453084115253,0,11946100,74.88984456602819,78.23490371704102,81.57996286805385,0.0,77.86105346679688,0.0,79.48971547564848,77.8425490728553,79.38792365884206,0,6279000
2018-03-01,20.2231885525508,21.391583061218263,22.559977569885728,0.0,20.83050346374512,0.0,20.898103320311037,20.22210291269392,20.395932167839387,0,59170800,29.13640861362526,30.638342571258544,32.14027652889183,0.0,30.530637741088867,0.0,30.67424521474426,29.400936814741712,29.803033723678077,0,16750300,51.30002171065034,54.691426849365236,58.08283198808013,0.0,53.16098403930664,0.0,53.99860702830672,52.77807519410333,53.18491508135355,0,22975000,24.974556919058678,26.184224319458007,27.393891719857336,0.0,25.89533424377441,0.0,26.5707851019542,25.7492891681116,26.360846284986717,0,82467900,67.5175282616827,70.47465744018555,73.4317866186884,0.0,69.34249114990234,0.0,71.27097484412558,68.97340130685485,70.75425328774102,0,35549400,46.51531690977262,48.33787574768066,50.1604345855887,0.0,47.205352783203125,0.0,47.6482628223494,46.78901626508228,47.19649269010436,0,27808600,41.26169738631583,42.530799102783206,43.79990081925058,0.0,42.43352127075195,0.0,43.11667841078509,42.23462804620649,42.51134934112,0,21591300,74.93941160516563,77.9896785736084,81.03994554205117,0.0,76.62104034423828,0.0,78.12014308163677,76.03804967076127,77.72223161404523,0,12720300
2018-03-02,20.308371928557595,21.28487138748169,22.261370846405786,0.0,20.75324440002441,0.0,21.139530576464114,20.733929630712986,21.02364564451109,0,25906400,29.22422219557035,30.547392082214355,31.87056196885836,0.0,30.37745857238769,0.0,30.96145695049734,30.32001667773516,30.77955731309016,0,10012500,52.108203794683114,54.345608711242676,56.58301362780224,0.0,53.40826416015625,0.0,53.59972461367508,52.37121409160662,52.79401194223432,0,14578900,25.036794576436222,26.11211519241333,27.18743580839044,0.0,25.95922470092773,0.0,26.03224635903409,25.457199278094585,25.71277595195366,0,78991200,67.60765863843734,70.26889114379883,72.93012364916031,0.0,69.32402801513672,0.0,69.52702776683302,68.2629044691287,68.74271630420864,0,27076400,46.78965438871761,48.16824111938477,49.546827850051926,0.0,47.60397720336914,0.0,47.68370115346738,46.92189527011432,47.028192743866725,0,25965400,41.27478892806132,42.47459030151367,43.674391674966024,0.0,42.32109832763672,0.0,42.831303786804135,41.96654899491209,42.407575786092565,0,16857100,75.20093136658284,77.78193283081055,80.36293429503826,0.0,77.39836883544922,0.0,77.56493662732098,76.1953784430364,76.20463417037688,0,11206000
2018-03-05,20.3150909498567,21.224031162261962,22.132971374667225,0.0,20.90775680541992,0.0,20.90775680541992,20.579413127389135,20.70495727355493,0,38419800,29.211559509282544,30.524414920806883,31.837270332331222,0.0,30.45404624938965,0.0,30.49234206051633,30.147687064555296,30.32001456253581,0,4199000,52.57456920470587,54.15415287017822,55.73373653565058,0.0,53.97466659545898,0.0,54.14218994686712,53.06524455231792,53.160974790076274,0,12831500,25.054597235461628,26.088383197784424,27.12216916010722,0.0,26.324337005615234,0.0,26.470380344097865,25.749289836987717,25.758417763264617,0,58952100,67.63325960830447,70.17846488952637,72.72367017074826,0.0,70.15447235107422,0.0,70.32979158343362,68.63198138323243,68.89034916137336,0,23038400,46.98310098403576,48.06814250946045,49.15318403488514,0.0,48.02029800415039,0.0,48.073448416892575,47.34707633842393,47.34707633842393,0,18859700,41.271481708453,42.47718448638916,43.68288726432532,0.0,43.18585205078125,0.0,43.28097560333973,42.13085347395054,42.217327631488615,0,15500400,75.37501157601821,77.66672401428222,79.95843645254624,0.0,78.1016616821289,0.0,78.33300546254988,76.88016680390828,77.04673460821344,0,11028800
2018-03-06,20.34068956122561,21.190231227874754,22.0397728945239,0.0,21.255416870117188,0.0,21.48718857074422,21.149187483262317,21.18781702101236,0,53458700,29.211104534600363,30.525372409820555,31.839640285040748,0.0,31.01890182495117,0.0,31.430572708370512,30.875294343910955,30.875294343910955,0,18754800,52.60882092816009,54.085547637939456,55.56227434771882,0.0,54.00657272338867,0.0,54.50914888370543,53.73534616835627,54.30971544516082,0,15677900,25.13723911806393,26.137673091888427,27.138107065712923,0.0,26.43387031555176,0.0,26.48863787668681,26.160039473772667,26.470382022975123,0,49746100,67.81260843976247,70.26704635620118,72.72148427263988,0.0,70.46819305419922,0.0,70.6527344061977,69.9330132776818,70.52355405183849,0,18536300,46.97742333340362,48.06061305999756,49.14380278659149,0.0,48.05574035644531,0.0,48.10003068555503,47.67483744365786,48.03802354897433,0,20784300,41.2795401313216,42.48626480102539,43.69298947072918,0.0,42.60646438598633,0.0,43.22908882444258,42.51134084135803,43.13396527981428,0,20708000,75.4604485428712,77.7240966796875,79.9877448165038,0.0,77.9906005859375,0.0,78.40702355443106,77.60194479671738,78.27746456464035,0,9573300
