,XTL,XTL,XTL,XTL,XTL,XTL,XTL,KRE,KRE,KRE,KRE,KRE,KRE,KRE,KBE,KBE,KBE,KBE,KBE,KBE,KBE,IBB,IBB,IBB,IBB,IBB,IBB,IBB,SMH,SMH,SMH,SMH,SMH,SMH,SMH,XRT,XRT,XRT,XRT,XRT,XRT,XRT,XME,XME,XME,XME,XME,XME,XME,OIH,OIH,OIH,OIH,OIH,OIH,OIH,IYE,IYE,IYE,IYE,IYE,IYE,IYE,GDXJ,GDXJ,GDXJ,GDXJ,GDXJ,GDXJ,GDXJ,VNQ,VNQ,VNQ,VNQ,VNQ,VNQ,VNQ,ITB,ITB,ITB,ITB,ITB,ITB,ITB,XHB,XHB,XHB,XHB,XHB,XHB,XHB,IYR,IYR,IYR,IYR,IYR,IYR,IYR,XOP,XOP,XOP,XOP,XOP,XOP,XOP,XLB,XLB,XLB,XLB,XLB,XLB,XLB,XLP,XLP,XLP,XLP,XLP,XLP,XLP,XLY,XLY,XLY,XLY,XLY,XLY,XLY,XLV,XLV,XLV,XLV,XLV,XLV,XLV,XLK,XLK,XLK,XLK,XLK,XLK,XLK,GDX,GDX,GDX,GDX,GDX,GDX,GDX,XLI,XLI,XLI,XLI,XLI,XLI,XLI,XLU,XLU,XLU,XLU,XLU,XLU,XLU,XLF,XLF,XLF,XLF,XLF,XLF,XLF,XLE,XLE,XLE,XLE,XLE,XLE,XLE
,open,high,low,close,volume,dividends,stock splits,open,high,low,close,volume,dividends,stock splits,open,high,low,close,volume,dividends,stock splits,open,high,low,close,volume,dividends,stock splits,open,high,low,close,volume,dividends,stock splits,open,high,low,close,volume,dividends,stock splits,open,high,low,close,volume,dividends,stock splits,open,high,low,close,volume,dividends,stock splits,open,high,low,close,volume,dividends,stock splits,open,high,low,close,volume,dividends,stock splits,open,high,low,close,volume,dividends,stock splits,open,high,low,close,volume,dividends,stock splits,open,high,low,close,volume,dividends,stock splits,open,high,low,close,volume,dividends,stock splits,open,high,low,close,volume,dividends,stock splits,open,high,low,close,volume,dividends,stock splits,open,high,low,close,volume,dividends,stock splits,open,high,low,close,volume,dividends,stock splits,open,high,low,close,volume,dividends,stock splits,open,high,low,close,volume,dividends,stock splits,open,high,low,close,volume,dividends,stock splits,open,high,low,close,volume,dividends,stock splits,open,high,low,close,volume,dividends,stock splits,open,high,low,close,volume,dividends,stock splits,open,high,low,close,volume,dividends,stock splits
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-07,65.3220973036942,65.90124616060893,65.02318337388957,65.85453796386719,102700,0.0,0,49.4526264216942,49.55023666993674,48.822600945782234,49.399383544921875,3786200,0.0,0,39.267417907714844,39.33847570908246,38.82331681383463,39.267417907714844,2205500,0.0,0,103.19064826889611,103.41818346265995,102.4948647114109,103.0356674194336,2269200,0.0,0.0,77.80840860575911,78.67451377362693,77.657777872668,78.33560180664062,3415500,0.0,0,36.743525643647885,36.928862155970386,36.50258252152084,36.789859771728516,2587200,0.0,0,27.582762651510894,27.582762651510894,26.77069144105245,27.259780883789062,2848800,0.0,0,439.33545974260966,440.79384027596865,430.7675123565315,438.05938720703125,304095,0.0,0.0,28.398433685302738,28.430926916901797,28.065385808225177,28.398433685302734,559000,0.0,0,30.27113313048469,30.405119789108934,29.649058343593758,29.945741653442383,17125200,0.0,0,67.78384850294081,68.19019128471575,67.52677940461491,67.99945831298828,3249800,0.0,0,32.81423850451723,33.534359071406705,32.78504181888741,33.41758346557617,6899600,0.0,0,36.39500239512078,36.9777051395802,36.39500239512078,36.90128707885742,1676000,0.0,0,67.77632149974751,68.28696253945543,67.68977407358466,68.11386108398438,4878600,0.0,0,112.54009482904846,113.01883608524092,110.18323641084602,112.90835571289062,5691875,0.0,0.0,48.7583844556806,48.984326919842594,48.56859361321054,48.93009948730469,2623400,0.0,0,47.70076882879515,47.79688741591256,47.49979511631525,47.630863189697266,9841500,0.0,0,83.95140970996277,84.58625498936176,83.95140970996277,84.51992797851562,2579700,0.0,0,72.63832017437393,72.83116443516417,72.45466097537829,72.74851989746094,4371400,0.0,0,51.43689075494601,52.01175952530733,51.399193381310035,51.842124938964844,8818200,0.0,0,20.453024309009283,20.52008311155177,20.117728469081527,20.318904876708984,57304600,0.0,0,62.39599506700117,62.916722688630884,62.34117686427175,62.724876403808594,4166700,0.0,0,43.738557777682445,43.99364528085312,43.696044275011445,43.78107452392578,13263000,0.0,0,22.628520739524795,22.709950979459126,22.51089851485129,22.664710998535156,59432400,0.0,0,49.97981540264818,50.136244359073,49.50269932795565,50.065853118896484,16036700,0.0,0
2017-07-10,65.80784409352542,66.28424072265625,65.74245687985427,66.28424072265625,2100,0.0,0,49.23079494888954,49.44376310890175,48.991207038256086,49.15093231201172,3207000,0.0,0,39.143065212125684,39.3118223867793,38.94765967120527,39.10753631591797,1731800,0.0,0,103.19723330733011,103.24340150400604,101.7265230238131,102.20466613769531,1921200,0.0,0.0,78.49564304558668,79.33350676232804,78.16614728885729,79.14522552490234,3392700,0.0,0,36.604511039487775,36.78058209844617,35.909488677978516,35.909488677978516,4910200,0.0,0,27.05676345121193,27.933432830095352,26.83528947088868,27.758098602294922,2244300,0.0,0,436.05410829790304,446.4450243442119,433.8665514170425,443.7105712890625,223090,0.0,0.0,28.390305400773876,28.569011936039743,28.292828827108455,28.495906829833984,533400,0.0,0,29.63948693539074,30.720939828678404,29.63948693539074,30.682661056518555,14885900,0.0,0,68.14871595319075,68.2150583970948,67.32774877186004,67.37750244140625,4164100,0.0,0,33.40784661213009,33.81656300179273,33.27160410334709,33.748443603515625,4175600,0.0,0,36.96816349721611,37.10189786992936,36.80576915607263,37.00637435913086,845200,0.0,0,68.20905155497756,68.36483953208692,67.54262924370889,67.61186981201172,5061300,0.0,0,112.90833580910017,115.08106691436261,112.06134084236828,114.63915252685547,3487725,0.0,0.0,48.921055332819,49.43620379134381,48.72222489352598,49.23737335205078,3855900,0.0,0,47.674554965330884,47.674554965330884,47.23765472921149,47.29882049560547,9119200,0.0,0,84.58626749789241,84.8326281013676,84.33991412352029,84.6999740600586,2700100,0.0,0,72.77606725889757,72.80361543782243,72.42711198226739,72.61077117919922,3580000,0.0,0,51.851564267962104,52.341619464813675,51.77616950151402,52.2191047668457,5594200,0.0,0,20.146468902571268,20.740419867526573,20.108148542398492,20.60630226135254,52988200,0.0,0,62.679210917480454,63.199938665286304,62.60612460939339,62.90760040283203,7919500,0.0,0,43.908626777993156,44.01065986041303,43.7130620185329,43.747074127197266,16313800,0.0,0,22.628517617856374,22.691851856683975,22.556135384092173,22.63756561279297,55022500,0.0,0,49.99546833751097,50.34744252802185,49.88596684732101,50.23011779785156,14153800,0.0,0
2017-07-11,65.75179360305422,65.93861215932763,65.72377153228031,65.77981567382812,9200,0.0,0,49.16866573686528,49.23078072704706,48.68949005402317,49.06218338012695,3525600,0.0,0,39.14307285089713,39.16083730246772,38.75226508101218,38.97431564331055,2700200,0.0,0,102.66962007866455,103.09830426070792,101.98702214521617,102.88726043701172,3229200,0.0,0.0,79.26760253154839,79.91718496923909,78.96634826149023,79.77597045898438,2924300,0.0,0,36.02069379153002,36.13189992241644,35.70561682415208,35.94655990600586,2351700,0.0,0,27.76732616373965,28.30255537526576,27.591991940618723,28.265642166137695,3889200,0.0,0,444.07521397119297,452.8254420205138,439.8823801380537,449.17950439453125,403660,0.0,0.0,28.536526457894126,28.77209462438818,28.37406340951122,28.66649627685547,308900,0.0,0,30.63480595413995,30.85492805904245,30.089296034451603,30.797504425048828,8459900,0.0,0,67.4272711645257,67.49361362324113,66.82191362735136,67.30288696289062,3346600,0.0,0,33.514890759707065,33.58301016211108,33.15483053096741,33.456504821777344,4241100,0.0,0,36.88219578961211,36.901301223112775,36.5096489463213,36.73890686035156,1324300,0.0,0,67.68977696764868,67.69843369157869,67.09258847624523,67.53398895263672,6884600,0.0,0,114.63915913828122,116.81189036884857,113.5343836417855,115.6702880859375,2854275,0.0,0.0,49.237373178513046,49.29160060202216,48.866827736887025,49.16507339477539,2008600,0.0,0,47.34251208158874,47.359988491850466,47.062896183969904,47.16775131225586,11256400,0.0,0,84.60522332108893,84.66207298836967,84.06512979461245,84.5294189453125,3212300,0.0,0,72.56484818033213,72.72096619438408,72.16079657200338,72.52812194824219,4117500,0.0,0,52.162553041475775,52.41700495814395,51.964647193518296,52.33218765258789,6856500,0.0,0,20.615881355102605,20.826637844221732,20.36680450766259,20.730838775634766,35247100,0.0,0,62.90759444405144,62.95327512475234,62.414272366033565,62.852783203125,7683500,0.0,0,43.81508928180581,43.81508928180581,43.50898683162691,43.7215576171875,9055900,0.0,0,22.619467323656,22.62851531767287,22.375176662385698,22.43851089477539,49857200,0.0,0,50.31615212789785,50.68376680608957,50.0032881910932,50.503868103027344,11899800,0.0,0
2017-07-12,66.32158518006017,66.32158518006017,65.93859795751477,66.08805847167969,14400,0.0,0,48.8137223100466,49.266278271055235,48.751607316969064,48.9556999206543,4706700,0.0,0,38.85884721745941,39.151955577103664,38.77890888194031,38.938785552978516,982900,0.0,0,103.73803759496104,103.74793239744575,103.0125696965401,103.5467758178711,3323100,0.0,0.0,80.71739347725263,81.06572165578815,80.2466832166488,80.92450714111328,3151300,0.0,0,36.15043003120327,36.46550699238177,36.085561556995934,36.16896438598633,8401500,0.0,0,28.45020457937457,28.745503210760106,28.19181739685289,28.237958908081055,3461400,0.0,0,457.5651707333332,458.2943471298956,445.16897727769674,448.9972229003906,307000,0.0,0.0,28.96705136206315,29.048281338181724,28.64212526013893,28.739604949951172,602600,0.0,0,31.132466245898307,31.352584698217516,30.864496591042357,30.9123477935791,9287200,0.0,0,67.7589619821181,68.52188110648056,67.61798903393966,68.13213348388672,3189200,0.0,0,33.7095156563434,33.94307052009558,33.300799285062844,33.505157470703125,2862200,0.0,0,36.94904882230759,37.20696660972344,36.75799820451947,36.90128707885742,1144900,0.0,0,68.08788724373983,68.65911205589316,67.96671954476386,68.38215637207031,7192300,0.0,0,117.32746579043899,118.57954851194839,115.08108084467361,115.63346862792969,5010525,0.0,0.0,49.42716183991111,49.77963490598035,49.345822431988616,49.73444366455078,2901200,0.0,0,47.46484631616114,47.595917733926825,47.39494400442816,47.429893493652344,8100800,0.0,0,85.00318796566769,85.2969208941145,84.94633829670467,85.17374420166016,3033900,0.0,0,72.8862611915116,73.2627646171616,72.86789106958796,73.02400207519531,8808200,0.0,0,52.690313974308985,53.0578544920419,52.66204273295123,53.01073455810547,16551900,0.0,0,21.01823732483551,21.133194752715497,20.788320641860167,20.82663917541504,39815200,0.0,0,63.209065813174796,63.49226649812447,63.12684198760994,63.199928283691406,5821800,0.0,0,44.10418927115358,44.22322840178879,44.01916224743501,44.09568786621094,12143000,0.0,0,22.438512543665066,22.52899076475415,22.375178306621272,22.510894775390625,47818600,0.0,0,51.00443705232746,51.12958498710396,50.425642772441066,50.64464569091797,14818600,0.0,0
2017-07-13,65.86386945758434,66.23751358586591,65.84518333150233,66.06937408447266,14200,0.0,0,49.10656277618249,49.27516016440344,48.8314796201246,49.133182525634766,4597100,0.0,0,39.08089836860795,39.16971723688391,38.60126834818342,39.089778900146484,1247400,0.0,0,103.78090934473644,104.9053770594843,102.41241511622395,104.33819580078125,6099000,0.0,0.0,80.96216786535756,81.47053582780373,80.5008738037276,80.7362289428711,3002500,0.0,0,36.48404694371964,37.10493555146111,36.41917845956166,37.00299835205078,9267900,0.0,0,28.293322982599005,28.754727469282116,28.007252693688635,28.55171012878418,2663300,0.0,0,448.0857530031873,457.74749356006606,446.2627841364667,457.565185546875,288365,0.0,0.0,28.73960603470274,28.902069091796875,28.617757967200866,28.902069091796875,386100,0.0,0,30.912348015712336,31.046332844103112,30.414689299372426,30.519962310791016,8345500,0.0,0,68.18188114762528,68.4057789675535,67.99944260639917,68.23992919921875,2556100,0.0,0,33.4662291591986,33.719247223385864,33.4078432307157,33.56354522705078,2450300,0.0,0,36.91084784354427,37.14966026866449,36.872636980967805,37.0732421875,695800,0.0,0,68.41678355418107,68.6071852409465,68.27830239673891,68.40812683105469,4048600,0.0,0,115.74396188888095,116.62778384535311,114.63917917529635,116.51730346679688,3227700,0.0,0.0,49.77964442098698,49.870020025905404,49.60792594499031,49.68022918701172,2133000,0.0,0,47.4910626840365,47.5434919215727,47.39494741514741,47.438636779785156,10008200,0.0,0,85.42008786335127,85.51483970251982,85.11687764055074,85.1832046508789,3311700,0.0,0,73.08829498291016,73.31787250001615,72.59241371137307,73.08829498291016,9437700,0.0,0,53.08612390313307,53.30287845310524,52.99188044987116,53.11439514160156,8125100,0.0,0,20.855380523434455,20.960757866565938,20.577563375143573,20.596723556518555,42072200,0.0,0,63.26387672749839,63.40091178947875,63.00808166241121,63.15424728393555,3938800,0.0,0,44.070166878423144,44.18920597251376,43.90861104195269,43.942623138427734,6921000,0.0,0,22.510895873588115,22.64661407470703,22.49280160907039,22.64661407470703,48875900,0.0,0,50.68377022569428,50.88712672606189,50.40219326031059,50.8480224609375,10056800,0.0,0
2017-07-14,66.01334413326134,66.31225810700265,66.01334413326134,66.2935791015625,2300,0.0,0,48.43217127580492,49.115436355462144,48.21033099708104,48.822608947753906,5380700,0.0,0,38.60126599049011,39.098660431834446,38.290396582288935,38.88549041748047,1635900,0.0,0,104.4700963127988,104.95483597772936,104.10406408967482,104.33819580078125,2446200,0.0,0.0,81.15044753985838,81.85651294368245,81.02806545555094,81.734130859375,2343500,0.0,0,37.104938938541075,37.281010049461294,36.724993410189754,36.938133239746094,3992000,0.0,0,28.745502016467544,28.85623987869562,28.588624405046957,28.59785270690918,1486600,0.0,0,458.1120528695876,464.49244350059496,457.0182604920395,463.3986511230469,349145,0.0,0.0,28.910185525385643,29.113263534668,28.877692300206583,29.064523696899414,298500,0.0,0,31.046335415612383,31.24731632565818,30.893209363223672,31.008056640625,12389200,0.0,0,68.6545634437593,69.01944054479661,68.58822100234097,68.89505004882812,2577600,0.0,0,33.57328442129496,33.748449680471374,33.505165010751846,33.62194061279297,1173000,0.0,0,37.111449086927145,37.187870811422826,37.054136437543775,37.101898193359375,604900,0.0,0,68.90143602794817,69.20435522515514,68.75430478975382,69.10049438476562,4688300,0.0,0,117.03285485944568,117.87984287833325,116.4804600694022,117.51158905029297,2510950,0.0,0.0,49.860981515877384,50.032699995727924,49.7254181054573,49.933284759521484,3254400,0.0,0,47.65707722499232,47.88426387478478,47.63960081604149,47.814361572265625,6341100,0.0,0,85.4485228293337,85.56222938728664,85.07898555236511,85.45800018310547,4140000,0.0,0,73.24441250028408,73.74030077445765,73.09747952742535,73.58418273925781,5750000,0.0,0,53.3405762195933,53.64214810249401,53.265185046378335,53.58560562133789,6689600,0.0,0,21.037394909515886,21.094875448571504,20.884117126464844,20.884117126464844,47456100,0.0,0,63.25473220364594,63.565345441114765,63.135972213671046,63.42831039428711,5519200,0.0,0,44.231720612032845,44.35075970919342,44.09567546619617,44.146690368652344,12607500,0.0,0,22.366132165869228,22.5832788790452,22.24851167671383,22.547088623046875,61742300,0.0,0,50.8793071998063,51.24691591913416,50.832373729398796,51.15306091308594,10272500,0.0,0
2017-07-17,66.34962393946513,66.40566808304382,66.15346231026834,66.32160186767578,2300,0.0,0,48.82260944844735,49.06219735812788,48.40554863696485,48.85810470581055,3042300,0.0,0,38.84108276643044,39.036488339526606,38.6190322109021,38.938785552978516,1179800,0.0,0,104.56242064356611,105.04716025256162,103.85014588482538,103.89960479736328,2411100,0.0,0.0,81.91300509862559,81.9412465662864,81.16928199285906,81.50819396972656,1715500,0.0,0,36.96592837194962,37.47561081649444,36.96592837194962,37.2717399597168,5023400,0.0,0,28.754731739302976,29.197679689867236,28.745503436984716,28.948522567749023,2027000,0.0,0,462.6694906251332,467.0446324691606,461.0288020025117,462.4871826171875,197260,0.0,0.0,29.023914425341992,29.218870716050155,28.98329943523928,28.99954605102539,372500,0.0,0,31.26645121358956,31.53442452046039,31.209031230612972,31.352584838867188,9437500,0.0,0,68.89507207506433,69.55847772105264,68.7623871498074,69.45067596435547,2730700,0.0,0,33.57328442129496,33.78737611856157,33.505165010751846,33.62194061279297,1204200,0.0,0,37.09234840760647,37.23563367933271,37.02547757468136,37.1114501953125,552900,0.0,0,69.230334050046,69.5072897490113,68.9447282314983,69.37747192382812,4195200,0.0,0,117.18015438757962,118.72685136301462,116.73824698659091,117.43793487548828,2206200,0.0,0.0,49.96039253272587,50.159222988346706,49.851941124027285,50.03269577026367,2989800,0.0,0,47.901735956834266,47.91921236420648,47.726975216396035,47.866783142089844,7902200,0.0,0,85.45799972264368,85.80858229017971,85.45799972264368,85.66645812988281,3177200,0.0,0,73.67603379254983,73.73113016509711,73.299523230407,73.31788635253906,5743700,0.0,0,53.63271385538717,53.745802388052496,53.49135049329079,53.59501647949219,9837100,0.0,0,21.11403533256215,21.238572844341277,21.056554794311523,21.056554794311523,28408400,0.0,0,63.38265476532654,63.492284240083045,63.209083475997204,63.39179229736328,5113400,0.0,0,44.17220656031051,44.350765228271484,44.07867490273879,44.350765228271484,7669000,0.0,0,22.483752737201986,22.52899098532517,22.384226520456732,22.47470474243164,43257000,0.0,0,51.059197629412374,51.44245281066298,51.01227012851156,51.090484619140625,12214900,0.0,0
2017-07-18,66.03201036430808,66.28421605843106,66.03201036430808,66.12541961669922,3800,0.0,0,48.51202766761812,48.84035369799063,48.30793502942143,48.6717529296875,4856400,0.0,0,38.601267250527144,38.87661115550924,38.46803895190165,38.79667282104492,4578700,0.0,0,103.88972621666711,104.01173192213368,103.10820287710962,103.91940307617188,2240700,0.0,0.0,81.22576337562305,81.81886291503905,80.87744237117236,81.81886291503906,3909100,0.0,0,37.281002893494744,37.327337015362424,36.97519486111452,37.1790657043457,2559700,0.0,0,28.87469348793,29.03156932296295,28.607078042034765,28.800867080688477,2021200,0.0,0,467.0446593537115,467.95614381331467,456.65371426119657,460.2996520996094,160795,0.0,0.0,29.137638380622132,29.186378229224143,28.75585374544457,28.861452102661133,401300,0.0,0,31.620562249495443,31.735405881165924,31.390871335341252,31.515287399291992,8896100,0.0,0,69.47553577820668,69.59992628345648,69.11065864994426,69.3013916015625,3012500,0.0,0,33.505157843868496,33.53435081007692,32.93100599765454,33.20348358154297,4256000,0.0,0,36.95861132520909,37.0445839480256,36.652931698303405,36.87263870239258,1208300,0.0,0,69.42074043155273,69.48998100518554,69.11782117583984,69.2043685913086,6258400,0.0,0,118.61637851286177,118.69003209671642,115.22839794345644,116.00173950195312,3835925,0.0,0.0,49.89713653191085,49.90617616178549,49.63504242728486,49.82483673095703,2317300,0.0,0,47.8318336606293,47.94542530862286,47.71823867935187,47.866783142089844,5310800,0.0,0,85.59065016463728,86.06441662334232,85.52432314958267,86.05493927001953,3490000,0.0,0,73.22603761774292,73.44643706271057,72.87708233910143,73.37297058105469,8042700,0.0,0,53.4913505938007,53.84004592895508,53.359413372939976,53.84004592895508,9920200,0.0,0,21.29605212761903,21.33437248748248,21.190674792425206,21.2098331451416,30865800,0.0,0,63.291279173859174,63.37350299488358,63.06288973863602,63.24560546875,6891100,0.0,0,44.45279893300352,44.52932454089075,44.33375981930619,44.478309631347656,7890400,0.0,0,22.320890424012877,22.474702870842872,22.293746441962263,22.43851089477539,63210700,0.0,0,51.348602406645476,51.364242919218505,50.636836753207895,50.8480224609375,14956800,0.0,0
