,GDXJ,GDXJ,GDXJ,GDXJ,GDXJ,GDXJ,GDXJ,XLV,XLV,XLV,XLV,XLV,XLV,XLV,XLP,XLP,XLP,XLP,XLP,XLP,XLP,XLI,XLI,XLI,XLI,XLI,XLI,XLI,XLU,XLU,XLU,XLU,XLU,XLU,XLU,GDX,GDX,GDX,GDX,GDX,GDX,GDX,XLE,XLE,XLE,XLE,XLE,XLE,XLE,XLF,XLF,XLF,XLF,XLF,XLF,XLF
,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-04,29.6884885859769,30.207988069893787,29.63076499392046,30.092544555664062,16724000,0.0,0,79.3785369340765,81.23963551640415,79.34094535734317,80.79785919189453,16262600,0.0,0,46.0897191354091,46.76482391357422,45.98936487591011,46.76482391357422,19003300,0.0,0,59.895556872791005,61.381423776357664,59.895556872791005,61.268577575683594,19883600,0.0,0,46.31009554135475,47.240592900763104,46.24746623957159,47.21375274658203,19003500,0.0,0,20.51355029870335,20.775673734150143,20.39705222852929,20.678590774536133,60257200,0.0,0,48.41697162384673,49.36229259341082,48.13748474246323,49.21432876586914,21351500,0.0,0,22.20617233058293,22.60603251544527,22.150378422405225,22.559537887573242,64638400,0.0,0
2019-01-07,30.304191352247067,30.333053147447202,29.601904183517465,29.650005340576172,9646000,0.0,0,80.82604524160627,81.86938704622662,80.58166417061958,81.1080322265625,12387200,0.0,0,46.64622591148049,47.01114637324613,46.28130196954223,46.70096206665039,15143300,0.0,0,61.52247864204238,62.17137288925323,60.93942090093952,61.766990661621094,15193100,0.0,0,46.9185065717823,47.124289091166766,46.63220016106985,46.891666412353516,16267700,0.0,0,20.853340044503344,20.901882450890675,20.367927090850827,20.426177978515625,41231900,0.0,0,49.584242834011604,50.3076212636597,48.92662750513026,49.94593048095703,18056700,0.0,0,22.513034826192886,22.79200783186777,22.37354921018336,22.58742904663086,48167000,0.0,0
2019-01-08,29.245950769637346,29.938619207762162,29.092024857818856,29.880895614624023,8145300,0.0,0,81.75660355640969,82.01038612316998,80.83545222455723,81.73780059814453,13371000,0.0,0,46.974662680046464,47.248353930887575,46.74658605765003,47.12975311279297,28273800,0.0,0,62.61337661743165,62.998946387663366,62.02090542618033,62.61337661743164,23069500,0.0,0,46.93639760061056,47.52690495469182,46.67693136894299,47.47322463989258,16643500,0.0,0,20.241720406526856,20.45530143813716,20.086388410500554,20.435884475708008,36313100,0.0,0,50.644651490561365,50.759733786088,50.06101805710067,50.33228302001953,18692300,0.0,0,22.792013467617462,22.829208813377853,22.345658676555114,22.60603141784668,90114700,0.0,0
2019-01-09,29.803931147436245,30.381154204956935,29.803931147436245,30.246469497680664,8472700,0.0,0,82.09496863911795,82.58374510156175,81.8599818859656,82.1043701171875,11259700,0.0,0,47.12062239094124,47.16623701049134,46.58236152783629,46.691837310791016,15684500,0.0,0,62.857881175216946,63.3280927597408,62.632181623606115,63.036563873291016,10036600,0.0,0,47.44637532382706,47.64321222236487,47.05270493979241,47.186912536621094,18074700,0.0,0,20.41647092109941,20.785383976854096,20.397053957190323,20.698009490966797,55350100,0.0,0,51.006334431933766,51.30226209918706,50.48024219493106,51.129638671875,18756800,0.0,0,22.66182504185177,22.801310679702265,22.50374084597958,22.717618942260742,61037100,0.0,0
2019-01-10,30.21760906506463,30.265710224134565,29.534563064575195,29.534563064575195,17805800,0.0,0,81.73779969964488,82.3205694885926,81.32422067708667,82.26416778564453,10396800,0.0,0,46.60060994427078,47.04763810606634,46.472884132156665,46.96553039550781,32431700,0.0,0,62.81085371698619,63.967570001699,62.52872394396161,63.89234161376953,8900400,0.0,0,47.24060066161018,47.89373735396337,47.17797134953806,47.80426788330078,25458100,0.0,0,20.620342359408305,20.727133803364787,20.338803804936884,20.387344360351562,38185600,0.0,0,50.74328517568724,51.34335929239729,50.45557948129095,51.2775993347168,19167600,0.0,0,22.587435426137663,22.801313549336225,22.513041184688074,22.72692108154297,48630500,0.0,0
2019-01-11,29.669247709891803,29.832794219272813,29.457600041551153,29.52494239807129,4454600,0.0,0,81.8787907060001,82.56494805845847,81.72839573102303,82.53675079345703,7187900,0.0,0,47.065885755182975,47.129746922652444,46.84693069516435,47.102378845214844,11732400,0.0,0,63.45975078102837,63.86413298086146,63.234044082383036,63.826515197753906,10691300,0.0,0,47.74164876047805,47.84006724703676,47.330083646725505,47.625335693359375,24842500,0.0,0,20.445592727120143,20.630050164716927,20.397052173296302,20.465009689331055,32955600,0.0,0,51.01455320828856,51.30225890254842,50.52133941501281,50.97344970703125,14105900,0.0,0,22.615329455532613,22.829207559462166,22.48514309203744,22.782712936401367,44961600,0.0,0
2019-01-14,29.726969194527477,29.852035142580103,29.32291322417717,29.486459732055664,11151400,0.0,0,82.03857900500181,82.07617774829534,81.61560569259689,81.625,5449000,0.0,0,46.983773875917215,47.084128124518585,46.801311922112205,46.874298095703125,7811500,0.0,0,63.35631423449416,64.10864849750524,63.1588262213965,63.81711959838867,10105500,0.0,0,47.06166508345319,47.634281382483564,46.113276270925745,46.55168151855469,23489800,0.0,0,20.503846809609186,20.64947034548193,20.241723334016008,20.31938934326172,34552200,0.0,0,50.488464089918175,51.05565986529202,50.41448530435526,50.850154876708984,13191700,0.0,0,22.559536209888428,23.01519026904285,22.53163837104607,22.940797805786133,50610600,0.0,0
2019-01-15,29.553800745396792,29.698107884277604,28.841892989013534,28.957338333129883,11330900,0.0,0,81.73779024853287,83.11011200780236,81.71899446387505,83.09131622314453,10540600,0.0,0,46.86518077025844,47.385195161778086,46.837812690759364,47.33958053588867,11447700,0.0,0,63.76070528623493,64.03342174080478,63.2622748894311,63.6196403503418,12517400,0.0,0,46.354836593394964,47.38374905376182,46.31009844956238,47.12428283691406,27093100,0.0,0,20.387345755561757,20.44559479638635,19.824266756381054,20.008724212646484,45097700,0.0,0,51.129639742544796,51.51598697332053,50.776170925452405,51.03099822998047,9821200,0.0,0,22.84780824078384,23.18257523362228,22.782715052988888,23.14537811279297,59156500,0.0,0
2019-01-16,28.928477078046345,29.21708952625074,28.85151412551348,29.043922424316406,5655800,0.0,0,83.20412493168311,83.5613094656102,82.8845463184096,82.9409408569336,8288900,0.0,0,47.32132744341253,47.32132744341253,46.91078890685294,47.084129333496094,13484700,0.0,0,63.704264443695415,64.00519957543221,63.591418253581296,63.68545913696289,12029900,0.0,0,47.03481478125587,47.31217558131905,46.76640297544317,47.294281005859375,18348200,0.0,0,19.96988845715755,20.173762858945643,19.90193094046267,19.999013900756836,22030000,0.0,0,50.97345929885952,51.384469302718514,50.79261702947664,50.965240478515625,12541100,0.0,0,23.415050076313936,23.77771310759567,23.34995689363836,23.638227462768555,72982400,0.0,0
2019-01-17,28.880376389066637,29.26519115797014,28.832273396115227,29.120885848999023,7876700,0.0,0,82.7153446396131,84.02187053238153,82.64954862958976,83.67408752441406,8731600,0.0,0,47.011144941919994,47.385190404940644,46.956408788416624,47.28483963012695,10196400,0.0,0,63.42212489594319,65.13369434696756,63.337483101049294,64.77632904052734,22922500,0.0,0,47.258493309670214,47.59848342778737,47.186918418669514,47.491119384765625,20785900,0.0,0,19.969889842845706,20.164055776906995,19.911640803308753,20.05726432800293,25288300,0.0,0,50.57887929175943,51.65572640123831,50.46379701692715,51.433780670166016,10174800,0.0,0,23.545236159917145,23.852105284327205,23.405750516759152,23.768413543701172,55771300,0.0,0
2019-01-18,28.755310579548347,28.880376526877246,28.139606946364744,28.216569900512695,17384800,0.0,0,84.2944451899681,84.71741846115647,83.6646824364294,84.67042541503906,13367500,0.0,0,47.55853751768402,47.99644420807694,47.50379787632003,47.8504753112793,11957600,0.0,0,65.34059367792337,66.24339890358613,65.14309853259444,66.00829315185547,20020200,0.0,0,47.553748799233205,47.70584757609625,47.330071718170096,47.5447998046875,14154700,0.0,0,19.853390872185155,20.03784646438581,19.649516465406144,19.71747398376465,50576000,0.0,0,52.042079341161006,52.5188492373898,51.73792973009824,52.47774887084961,14531800,0.0,0,23.935798203298944,24.20547199718231,23.740518647995486,24.177574157714844,58400200,0.0,0
2019-01-22,28.332014488337762,28.562903344581,28.149226789042128,28.399356842041016,13694800,0.0,0,84.07827552185829,84.23807199855801,83.5049071469514,84.08767700195312,12244500,0.0,0,47.72274763003756,47.81397687527911,47.02939283758032,47.41256332397461,20877700,0.0,0,65.44404206206667,65.46285454255593,64.21209005980546,64.64468383789062,15935300,0.0,0,47.53584745192306,47.89372868282068,47.16901722775448,47.6342658996582,16914400,0.0,0,19.766017162694066,19.911640686534213,19.630100268966835,19.853391647338867,34617600,0.0,0,51.90233665239745,52.01741893815773,51.19539902757619,51.33514404296875,19863200,0.0,0,23.97299207949353,24.093879153519595,23.777710776951693,23.89859962463379,79651700,0.0,0
2019-01-23,28.20694934404526,28.71683006287617,28.1492275870834,28.534042358398438,4408300,0.0,0,84.24745189073744,84.64223510365467,83.26990609377077,84.18165588378906,7722800,0.0,0,47.777486662603074,48.11504254670653,47.54941005559023,47.97819519042969,23804700,0.0,0,65.06786991664289,65.40642277193588,64.01459356963599,64.73871612548828,13243800,0.0,0,47.64322202474886,48.144259954549206,47.56269813269241,48.11741638183594,14211100,0.0,0,19.727182873707388,20.008723286112396,19.639808390664697,19.892223358154297,22692400,0.0,0,51.51598599872551,51.58174909636236,50.38981960562966,50.809051513671875,23367700,0.0,0,23.99158968426088,24.019487520909312,23.656824512760185,23.926496505737305,44072000,0.0,0
2019-01-24,28.312773490799337,28.601384104398754,28.312773490799337,28.437837600708008,5891900,0.0,0,84.09707604466895,84.17227354079195,83.08193136069222,83.4767074584961,11307000,0.0,0,47.72275642648142,47.73187796061784,47.06589460311452,47.38520050048828,17727200,0.0,0,64.97383067016695,65.3594075977696,64.70111427608103,65.06787872314453,10361800,0.0,0,48.08162877844601,48.41266991606535,47.72374406915267,48.36793518066406,21924100,0.0,0,19.77572710054452,19.989308161121897,19.756310135481925,19.901933670043945,37866200,0.0,0,50.70217867261453,51.54063919790319,50.49667373413466,51.08030700683594,13049200,0.0,0,23.842806661983662,24.047387266331988,23.768414198672332,23.9822940826416,25496900,0.0,0
2019-01-25,28.841894037983163,29.573043017467697,28.841894037983163,29.438358306884766,18784700,0.0,0,83.89026232865393,83.89026232865393,83.33569708990223,83.580078125,7241900,0.0,0,47.531155865269184,47.722742829279596,47.12974235434562,47.193603515625,12920300,0.0,0,65.68856015140206,66.16817800014877,65.50988461940602,65.89545440673828,13065900,0.0,0,48.215836033054195,48.439513137243935,47.634277609985915,47.70585250854492,18154100,0.0,0,20.202887321680354,20.610634291128893,20.19317884006211,20.56209373474121,52893000,0.0,0,51.51599030520946,52.05030454302513,51.43378956204891,51.72971725463867,10233600,0.0,0,24.14967631824738,24.335658367384617,24.084583133146225,24.177574157714844,63140000,0.0,0
2019-01-28,29.544181440777386,30.140645714102853,29.53456267704289,30.092544555664062,16259100,0.0,0,83.00671800038548,83.09131696016235,82.23596174050091,82.63074493408203,7113800,0.0,0,47.09325863842332,47.412567988528366,46.93816821022002,47.39432144165039,10996700,0.0,0,64.95504703009163,65.30300628753608,64.68232337018028,65.26538848876953,13144000,0.0,0,47.71479234529198,47.893731263863536,47.267438222780896,47.4821662902832,14183800,0.0,0,20.56209339835759,20.853340435326118,20.56209339835759,20.824216842651367,38990100,0.0,0,51.04743316581514,51.23650049720765,50.65286400069444,51.21183776855469,12022400,0.0,0,23.945097628360628,24.13107967862594,23.907900508845053,24.103181838989258,66894900,0.0,0
2019-01-29,30.410015234066275,30.74672699377554,30.121402795105016,30.73710823059082,20264800,0.0,0,82.63074938783144,83.10072291726861,82.39576262311287,83.03491973876953,11099200,0.0,0,47.48554526429117,47.60414606534549,47.29396176424597,47.50379180908203,11500400,0.0,0,65.54749956601879,66.29043481616141,65.52869425740893,66.16818237304688,12384000,0.0,0,47.705844430792276,47.84005203579822,47.45532720869174,47.61637496948242,12618500,0.0,0,21.008673748023977,21.338754731455715,20.863050220440236,21.32904624938965,61112200,0.0,0,51.50776479106424,51.713269758014825,51.32691941670551,51.36802291870117,11884100,0.0,0,24.093883664466485,24.186874693865295,24.010191915373195,24.01949119567871,29442100,0.0,0
2019-01-30,30.554320523364517,31.506737718163347,30.448495778961934,31.05457878112793,16792200,0.0,0,83.3450985225862,84.40724321903208,83.13830903580111,84.17225646972656,11706500,0.0,0,47.549409812718274,47.93258032023258,47.43993401635968,47.82310104370117,13934600,0.0,0,66.85469275380757,67.52239964864435,66.10235837595302,67.20265197753906,16892500,0.0,0,47.4911150383314,48.18898637366497,47.41953674084023,47.98320388793945,18578900,0.0,0,21.222256815678463,21.89212541813172,21.115465363822018,21.532920837402344,66605400,0.0,0,51.68861593700681,52.25580858025101,51.40912902531605,52.09140396118164,12116500,0.0,0,24.093878611667645,24.30775669287245,23.926495148583545,24.158971786499023,62076800,0.0,0
2019-01-31,31.400915116108383,31.747249332370092,31.372055154714303,31.70876693725586,11484100,0.0,0,84.07827696343483,85.42240179091732,83.9936851548153,85.22501373291016,13409900,0.0,0,47.83222501788692,48.835760669751075,47.722749223906206,48.708038330078125,17886500,0.0,0,67.32489467648504,67.81391876735827,67.05217825736929,67.49417114257812,13867100,0.0,0,47.96530832619531,49.137373912637024,47.75057685118314,48.99422073364258,23081600,0.0,0,21.76591838255509,22.02804183959961,21.63971182085046,22.02804183959961,60796600,0.0,0,52.17360068953412,52.6750332978964,52.033855684958574,52.42842483520508,17844200,0.0,0,23.954396905022765,24.158975741362113,23.917199785512185,24.121780395507812,64021500,0.0,0
2019-02-01,31.487498004520866,31.699147503291634,31.07382144049606,31.59332275390625,8175100,0.0,0,85.32839868231048,85.49758945130705,84.71743161808801,85.30020141601562,9386500,0.0,0,48.85400730207086,48.85400730207086,48.35223947524905,48.552947998046875,14423400,0.0,0,67.69165852439444,68.0960407481491,67.41893496187535,67.59761047363281,11845000,0.0,0,48.78844468755122,48.99422719618424,48.38582866498831,48.806339263916016,15562400,0.0,0,21.87271081468848,21.99891738206269,21.55233830336538,21.911542892456055,42718200,0.0,0,52.99562684659683,53.6532390395517,52.82300341076438,53.34087371826172,14772400,0.0,0,24.15897831027671,24.335661099426744,24.13108224133376,24.224071502685547,42920300,0.0,0
2019-02-04,31.18926280550044,31.46825464014163,31.035336908781655,31.237367630004883,10989000,0.0,0,85.3095987477664,85.3095987477664,84.33205292678045,85.0558090209961,9308600,0.0,0,48.54381935605897,48.863128662109375,48.452590114428844,48.863128662109375,13367500,0.0,0,67.69165282468542,68.50981626849352,67.51297015311431,68.47219848632812,7688400,0.0,0,48.591611727713754,48.91370386682862,48.251621598988535,48.886863708496094,18065700,0.0,0,21.542628608303367,21.85329261977052,21.513503162839484,21.83387565612793,53968100,0.0,0,52.97918116554595,53.48061381685953,52.584615117258906,53.464176177978516,10107900,0.0,0,24.233369671772643,24.33565998295449,24.103183292927664,24.32636070251465,30362500,0.0,0
2019-02-05,31.352812889141493,31.535598754882816,31.006478684677457,31.535598754882812,6866400,0.0,0,85.19680831976434,85.676183369805,84.91482130886335,84.93362426757812,8921400,0.0,0,48.899621496228576,48.99997575674488,48.73540606632421,48.87225341796875,11296100,0.0,0,68.58506416654969,69.1022997957662,68.36876367391562,69.06468200683594,9079100,0.0,0,48.88686823891795,49.07475619074053,48.60951080900133,48.985286712646484,12296100,0.0,0,21.833876575562282,21.950376510620117,21.5717531104599,21.950376510620117,33532900,0.0,0,53.4230710365289,53.63679796451874,53.25044761175352,53.5463752746582,7852700,0.0,0,24.37285260651675,24.391451165317374,24.168273780678465,24.26126480102539,39094900,0.0,0
2019-02-06,31.179645279763424,31.593321831713222,30.823692317579763,30.833311080932617,23722600,0.0,0,84.78320790730491,85.35657609267965,84.67981317412418,85.31897735595703,6135900,0.0,0,48.73540200677705,48.96347858707123,48.73540200677705,48.88137435913086,19006100,0.0,0,68.95181455862779,69.41261982291294,68.84836745391058,69.0834732055664,15557600,0.0,0,48.91370835064161,49.15528003690324,48.716874816423925,48.95844650268555,9204200,0.0,0,21.70766944419334,21.940667456532537,21.56204406624069,21.571752548217773,49850200,0.0,0,53.29155157008285,53.43951540279882,53.102484233801405,53.15180969238281,6803800,0.0,0,24.1868732947402,24.363556063011828,24.14967617566985,24.233367919921875,51542800,0.0,0
2019-02-07,30.919895623327154,31.03533913668275,30.36191374893095,30.37153434753418,11071800,0.0,0,84.76444064052602,84.9054341578616,83.92788818789057,84.37905883789062,9511700,0.0,0,48.671542530742144,48.881376054442,48.507327108821194,48.84488296508789,14519000,0.0,0,68.6414851677273,69.00824963002994,68.08663894137284,68.61327362060547,15611400,0.0,0,48.88686084491691,49.60262680053711,48.73476207255319,49.60262680053711,16075400,0.0,0,21.5620437949135,21.697960689178746,21.319337303651327,21.387296676635742,36029500,0.0,0,52.8229932424857,53.00383859897827,51.491318930460366,51.97631072998047,14600100,0.0,0,24.158973978146683,24.224067158883166,23.79631095766848,23.99159049987793,80395700,0.0,0
2019-02-08,30.64090447968717,31.218127530117204,30.602422086685802,31.102684020996094,11590200,0.0,0,84.05005717301165,84.54822792467466,83.92786664733673,84.53883361816406,7284200,0.0,0,48.74452526457407,49.07295608520508,48.56206331087104,49.07295608520508,11100100,0.0,0,68.18068723230687,68.71672821044922,67.85154052201949,68.71672821044922,15977000,0.0,0,49.48631500960376,49.84419626520275,49.378947561187026,49.81735610961914,14633700,0.0,0,21.42612804899408,21.795042940556176,21.42612804899408,21.688251495361328,48965400,0.0,0,51.83658258547978,51.959883704635686,50.85837677375259,51.737937927246094,10634400,0.0,0,23.861405371199513,23.972994953695984,23.56383551608391,23.870704650878906,54911100,0.0,0
2019-02-11,30.583183556127906,30.996860117425477,30.5254599650574,30.631284713745117,9585900,0.0,0,84.72683664782633,84.78323118277932,84.20046853165789,84.43545532226562,5017400,0.0,0,49.118579688270515,49.24630203517369,48.98173232791829,49.200687408447266,6876200,0.0,0,68.91419677737989,69.25274963375293,68.87657899613197,69.0834732055664,7909800,0.0,0,49.81735975548909,50.05893141254437,49.629471826571006,49.79946517944336,14729100,0.0,0,21.464962236956087,21.668834796592765,21.41641982868292,21.435836791992188,38453400,0.0,0,51.49131766133458,52.066732124918495,51.343353852534236,51.98453140258789,12497400,0.0,0,23.945098876953125,23.991593505115727,23.824211779536533,23.945098876953125,53115700,0.0,0
2019-02-12,30.8525518027717,30.919894154854443,30.486978247919016,30.75634765625,4448500,0.0,0,84.80203110596675,85.63858347688313,84.6516361231727,85.59158325195312,9093200,0.0,0,49.30103810725625,49.729819743659746,49.228051925637885,49.5838508605957,11694100,0.0,0,69.61013136278942,70.3060497892213,69.46907360392134,70.15557861328125,8909700,0.0,0,49.80841926855061,50.166304024511504,49.52211282899868,49.91578674316406,14753300,0.0,0,21.58146054663396,21.620294473672168,21.309630464180735,21.40671157836914,23475700,0.0,0,52.68324810766448,52.946300474982515,52.03385482251054,52.64215087890625,10677300,0.0,0,24.12177712660206,24.39144911188356,24.11247784798462,24.298458099365234,37671300,0.0,0
2019-02-13,30.631284980879315,31.227747414277246,30.621664382283665,30.679386138916016,6849300,0.0,0,85.76077620365633,86.03336173848427,85.39419738780475,85.77957916259766,6435600,0.0,0,49.67509078979492,49.830181227960814,49.565614981667636,49.67509078979492,10809600,0.0,0,70.40947337708005,70.78563684138281,70.2213844700705,70.56934356689453,8134200,0.0,0,49.76367216093689,49.89787976433185,49.566838665809726,49.772621154785156,13381800,0.0,0,21.358170226166127,21.630002150203318,21.270795745286442,21.28050422668457,49415200,0.0,0,52.85588131983198,53.71899843953301,52.79834017851858,53.299766540527344,13061700,0.0,0,24.410050533089365,24.577434020529836,24.354256628494625,24.363555908203125,42969600,0.0,0
2019-02-14,30.72748802899875,31.112302784304944,30.621663283186486,31.102684020996094,10203900,0.0,0,85.56340300298727,86.36235678710715,85.44121243358552,85.97698211669922,6938600,0.0,0,49.155069140551774,49.33753111411454,48.854006362147324,49.11857604980469,11388500,0.0,0,70.1649911508851,70.53175570657037,69.97690933894539,70.24022674560547,11703600,0.0,0,49.808413971832636,49.95157058942704,49.51316198064821,49.69210433959961,19094000,0.0,0,21.31933824156908,21.532921148366395,21.202840157592053,21.49408721923828,33745200,0.0,0,53.11070598153055,53.89162237411387,53.01206133626687,53.488834381103516,10213200,0.0,0,24.17756856229465,24.25196101000163,23.926493386162644,24.06597900390625,47630100,0.0,0
2019-02-15,31.343193312018517,31.69914627075195,30.92951676407846,31.699146270751953,10475700,0.0,0,86.62554252732785,87.32110148860049,85.97697662610305,87.27410125732422,8234200,0.0,0,49.355774263297334,49.675083587618666,49.118576133383016,49.5838508605957,12635400,0.0,0,70.67280416135395,71.19003261092273,70.52233300702588,71.18063354492188,9593200,0.0,0,49.85315675962494,50.03209572218296,49.665265388071916,49.844207763671875,9344500,0.0,0,21.62029512679238,21.7853356182833,21.377588630582416,21.77562713623047,37505500,0.0,0,54.04780960115184,54.39305646150147,53.92450535916575,54.351959228515625,10183800,0.0,0,24.26126235202673,24.577430725097656,24.0659810516448,24.577430725097656,46880800,0.0,0
2019-02-19,32.09358409089299,33.12296432335064,32.035860497246325,33.036380767822266,21778900,0.0,0,87.03910924996276,87.40568808411378,87.02970777002278,87.06730651855469,6284100,0.0,0,49.70245089995111,50.030881751828765,49.59297510938277,49.839298248291016,19831700,0.0,0,70.96433871542509,71.37812724797746,70.73863914078748,71.15242767333984,7994800,0.0,0,49.879983867179924,50.19313038274401,49.72788510620338,50.13945007324219,14489300,0.0,0,22.04745507813395,22.58141042877835,21.96008245158109,22.46491050720215,90301500,0.0,0,54.08069167927361,54.72186621805385,53.99849094098385,54.516361236572266,8721600,0.0,0,24.456547430411305,24.689024123756113,24.382154959487224,24.61463165283203,23868300,0.0,0
2019-02-20,33.27688872182685,33.70980647976311,32.93055451547784,33.103721618652344,16892600,0.0,0,86.85110102943048,87.07668629316295,86.53151533218545,86.9638900756836,6959900,0.0,0,49.7936916881624,49.93053557848743,49.59298313947785,49.74807357788086,14478600,0.0,0,71.1241871511293,71.5285693181402,71.03955252715066,71.49095153808594,8911400,0.0,0,50.12156461568308,50.45260576564126,49.85315278022937,50.363136291503906,14358400,0.0,0,22.62995109398377,23.008574452192292,22.464910617765554,22.67849349975586,62442200,0.0,0,54.434159502398956,55.017792886547234,54.4259375472661,54.746524810791016,9935700,0.0,0,24.605331120391003,24.782013894967598,24.549537213450723,24.772714614868164,27509100,0.0,0
2019-02-21,32.65156051675692,32.68042414531018,32.24750641583975,32.43991470336914,13337800,0.0,0,86.65371524686903,86.71010977144012,85.817163000008,86.2025375366211,8368500,0.0,0,49.66595874129267,50.00351461214996,49.51998985773939,49.89403533935547,11711800,0.0,0,71.32169243616404,71.50037514110144,70.9643342011489,71.1994400024414,6782700,0.0,0,50.21102894195375,50.81048527894827,50.04103559330463,50.72996139526367,19100000,0.0,0,22.435788259485864,22.532869372960505,22.270747774194014,22.309579849243164,54488200,0.0,0,54.57390505947566,54.71364694857941,53.70256590210566,53.89984893798828,11866100,0.0,0,24.726220282169724,24.809912030403897,24.55883678570137,24.642528533935547,46619900,0.0,0
2019-02-22,32.60346017911997,33.04599668260592,32.48801667166341,32.57460021972656,17254100,0.0,0,86.37174264768184,87.06730152758033,86.26834788795303,86.99211120605469,6488100,0.0,0,49.428764661322255,49.65684127807617,49.30104231276774,49.65684127807617,24758700,0.0,0,71.45336151714213,71.70727263708258,71.1712316728883,71.6696548461914,9816900,0.0,0,50.81942901178469,51.0520550730973,50.58680636351327,51.04310607910156,15247500,0.0,0,22.44549415428954,22.678492132841612,22.309577278023333,22.387243270874023,41676600,0.0,0,54.30262864794296,54.46703637892512,53.78475840625493,54.056026458740234,9948300,0.0,0,24.642526631518397,24.716919093799373,24.51234026594074,24.605329513549805,26343700,0.0,0
2019-02-25,32.43991746454364,32.632322098567016,31.958898539718888,31.968517303466797,13164300,0.0,0,87.43386686819473,87.64065635578854,87.04849232686432,87.11428833007812,7652600,0.0,0,49.757189848096026,49.9031587268953,49.31928321169821,49.38314437866211,15162600,0.0,0,72.41258759319484,72.53484002825982,71.92357067807518,71.9517822265625,10108500,0.0,0,51.08784634060103,51.12363549437606,50.506287950443806,50.71207046508789,13080100,0.0,0,22.358122135987053,22.41637117409549,22.095998686943773,22.1057071685791,47067700,0.0,0,53.883400144130164,54.32728531510207,53.834074691734024,54.146446228027344,15904400,0.0,0,24.7169199005232,24.940097294650315,24.679724554996813,24.70762062072754,33835900,0.0,0
2019-02-26,32.1128203553059,32.25712381242844,31.60293786446807,32.22826385498047,9374800,0.0,0,86.91691153170886,87.15189831224394,86.70072053827653,86.80411529541016,7288000,0.0,0,49.41051864624024,49.620348718291794,49.301042843468345,49.410518646240234,15114400,0.0,0,71.76370204591986,77.73539593376941,71.73549049398594,71.75430297851562,11730800,0.0,0,50.8194417799515,50.89102009773641,50.389982112368145,50.64944839477539,13702700,0.0,0,22.105707477499045,22.154248034650493,21.707668983405775,22.06687355041504,36299000,0.0,0,54.09712532463563,54.467038026902465,53.95738345270796,53.97382736206055,10550700,0.0,0,24.530937997299727,24.81921035170486,24.51234121125446,24.633228302001953,35659700,0.0,0
2019-02-27,31.987759510069402,32.151304188125785,31.391297052035423,31.50674057006836,19560500,0.0,0,86.51273673060459,86.8135195323954,86.10855916839559,86.39994049072266,9827600,0.0,0,49.3010465757739,49.4105223868336,49.13683111909772,49.33753967285156,10811600,0.0,0,71.63203284038683,72.10224443656874,71.36871549450248,72.03641510009766,8033300,0.0,0,50.5331281092543,50.87311824403397,50.47944437859175,50.71207046508789,11956300,0.0,0,21.940668311019547,22.018334318157343,21.55233827533057,21.697961807250977,49023500,0.0,0,54.23687005454186,54.73829637098767,53.92449851164125,54.17932891845703,10294000,0.0,0,24.586733527641016,24.772713802562365,24.558835688257496,24.726219177246094,42542400,0.0,0
2019-02-28,31.48749734653642,31.506738543284694,31.14116314483353,31.179645538330078,12813500,0.0,0,86.2401495902395,86.71012315748877,86.05216303183082,86.14615631103516,9464100,0.0,0,49.45612911297512,49.76631342820848,49.337531786689375,49.574729919433594,8469400,0.0,0,72.04583421880085,72.08345201420254,71.74489903044821,71.79191589355469,8531300,0.0,0,50.73891238221878,51.13258626130347,50.47050054568755,51.00732421875,12808100,0.0,0,21.707667370845403,21.707667370845403,21.513501453256158,21.591167449951172,32776800,0.0,0,54.187554544285724,54.26153960226414,53.299771477632454,53.636802673339844,11249400,0.0,0,24.735517645364133,24.78201226915472,24.65182590361611,24.66112518310547,39835900,0.0,0
2019-03-01,30.948754829167587,31.295089030668304,30.198366505838056,30.246469497680664,19226300,0.0,0,86.6819303410314,87.49028549189865,86.60673284531634,87.36808776855469,10795200,0.0,0,49.72070340370995,49.738949951020146,49.12770279673409,49.48350524902344,10812200,0.0,0,72.32795392366296,72.50662945811348,71.48157158332424,71.85774230957031,12786600,0.0,0,51.02521599067243,51.150474613296964,50.68522927584625,51.114688873291016,13418000,0.0,0,21.41641921247261,21.668834173119773,21.0572146601042,21.066923141479492,78919200,0.0,0,53.924499126535565,54.63143667593227,53.924499126535565,54.62321472167969,20327900,0.0,0,24.87499822235683,25.051680949344867,24.7448118833424,24.819204330444336,82657300,0.0,0
